,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
47,Волгоградская область,"Волгоград, Ворошиловская",306,2062,1950,0,1235,141,574,141,1235,20,1356,0,0,14,156,67,1016,42,11,18,32
48,Волгоградская область,"Волгоград, Ворошиловская",307,2547,2350,0,1582,44,724,44,1582,18,1608,0,0,21,200,85,1190,46,7,22,37
49,Волгоградская область,"Волгоград, Ворошиловская",308,2598,1800,0,1489,90,221,90,1489,15,1564,0,0,14,173,101,1172,28,15,23,38
50,Волгоградская область,"Волгоград, Ворошиловская",309,2254,2200,0,1328,87,785,87,1328,11,1404,0,0,16,162,66,1074,29,8,11,38
51,Волгоградская область,"Волгоград, Ворошиловская",310,2768,2400,0,2053,111,236,111,2053,20,2144,0,0,12,193,76,1816,21,8,4,14
52,Волгоградская область,"Волгоград, Ворошиловская",311,2141,2100,0,1271,76,753,76,1271,17,1330,0,0,16,51,28,1167,28,11,9,20
53,Волгоградская область,"Волгоград, Ворошиловская",312,2065,1900,0,1265,50,585,50,1265,5,1310,0,0,16,174,67,962,37,13,10,31
54,Волгоградская область,"Волгоград, Ворошиловская",313,2420,2250,0,1371,48,831,48,1371,10,1409,0,0,15,177,78,1034,38,8,22,37
55,Волгоградская область,"Волгоград, Ворошиловская",314,1862,1400,0,1178,90,132,90,1178,8,1260,0,0,14,152,70,952,29,8,8,27
56,Волгоградская область,"Волгоград, Ворошиловская",315,1962,2150,0,1168,82,900,82,1168,14,1236,0,0,10,141,69,942,27,8,7,32
57,Волгоградская область,"Волгоград, Ворошиловская",316,2542,1750,0,1502,37,211,37,1502,14,1525,0,0,7,210,101,1101,44,9,25,28
58,Волгоградская область,"Волгоград, Ворошиловская",317,2150,2050,0,1315,40,695,40,1315,6,1349,0,0,16,174,96,996,31,15,8,13
59,Волгоградская область,"Волгоград, Ворошиловская",318,1983,1900,0,1050,27,823,27,1050,8,1069,0,0,13,147,59,801,18,7,13,11
60,Волгоградская область,"Волгоград, Ворошиловская",319,1238,1300,0,583,29,688,29,583,2,610,0,0,6,79,51,449,8,5,3,9
61,Волгоградская область,"Волгоград, Ворошиловская",320,2553,2400,0,1108,53,1239,53,1108,15,1146,0,0,7,153,74,850,22,11,17,12
62,Волгоградская область,"Волгоград, Ворошиловская",321,1655,1750,0,777,268,703,267,776,4,1039,2,0,7,177,72,737,13,6,7,20
63,Волгоградская область,"Волгоград, Ворошиловская",322,1811,1850,0,1016,111,723,111,1016,2,1125,0,0,13,123,69,881,19,2,10,8
64,Волгоградская область,"Волгоград, Ворошиловская",323,1830,1750,0,872,36,842,36,872,11,897,0,0,1,128,64,653,22,10,6,13
65,Волгоградская область,"Волгоград, Ворошиловская",324,1840,2200,0,1187,130,883,130,1187,16,1301,0,0,11,142,70,1025,22,9,5,17
66,Волгоградская область,"Волгоград, Ворошиловская",325,1619,1450,0,818,82,550,82,818,12,888,0,0,7,129,72,638,19,11,5,7
67,Волгоградская область,"Волгоград, Ворошиловская",326,2462,2400,0,1416,73,911,73,1416,20,1469,0,0,15,221,77,1086,25,5,13,27
68,Волгоградская область,"Волгоград, Дзержинская",401,2785,2500,0,1276,23,1201,23,1276,14,1285,0,0,11,172,73,958,38,10,10,13
69,Волгоградская область,"Волгоград, Дзержинская",402,2541,2500,0,1817,38,645,38,1817,8,1847,0,0,13,186,68,1511,32,9,13,15
70,Волгоградская область,"Волгоград, Дзержинская",403,2431,2500,0,1578,62,860,62,1578,26,1614,0,0,22,245,110,1162,38,10,10,17
71,Волгоградская область,"Волгоград, Дзержинская",404,2419,2500,0,1658,60,782,60,1658,5,1713,0,0,15,211,74,1324,46,15,14,14
72,Волгоградская область,"Волгоград, Дзержинская",405,3019,2500,0,1508,32,960,32,1508,17,1523,0,0,15,165,74,1186,36,6,19,22
73,Волгоградская область,"Волгоград, Дзержинская",406,2612,2500,0,1407,33,1060,33,1399,9,1423,0,0,8,219,86,1041,39,9,9,12
74,Волгоградская область,"Волгоград, Дзержинская",407,2532,2500,0,1431,36,1033,36,1431,20,1447,0,0,13,207,83,1085,31,5,7,16
75,Волгоградская область,"Волгоград, Дзержинская",408,2602,2500,0,1710,67,723,67,1710,11,1766,0,0,13,202,75,1407,29,11,7,22
76,Волгоградская область,"Волгоград, Дзержинская",409,2590,2000,0,1848,42,110,42,1822,9,1855,0,0,16,167,78,1526,28,16,4,20
77,Волгоградская область,"Волгоград, Дзержинская",410,2003,2500,0,1250,29,1221,29,1250,11,1268,0,0,7,133,66,991,27,10,13,21
78,Волгоградская область,"Волгоград, Дзержинская",411,2559,2500,0,1192,26,1282,26,1192,8,1210,0,0,12,171,66,906,25,8,11,11
79,Волгоградская область,"Волгоград, Дзержинская",412,2672,3000,0,2124,43,833,43,2124,9,2158,0,0,14,256,87,1699,34,18,23,27
80,Волгоградская область,"Волгоград, Дзержинская",413,2058,2000,0,1448,123,429,123,1448,12,1559,0,0,13,169,82,1231,32,6,12,14
81,Волгоградская область,"Волгоград, Дзержинская",414,2361,2500,0,1678,25,797,25,1676,20,1681,0,0,15,231,132,1229,33,10,14,17
82,Волгоградская область,"Волгоград, Дзержинская",415,2704,2500,0,1549,18,933,18,1549,10,1557,0,0,9,157,91,1248,19,10,8,15
83,Волгоградская область,"Волгоград, Дзержинская",416,2528,2200,0,1508,56,636,56,1508,15,1549,0,0,9,124,60,1310,13,8,11,14
84,Волгоградская область,"Волгоград, Дзержинская",417,2457,2500,0,1303,35,1162,35,1303,13,1325,0,0,17,165,54,1005,31,13,19,21
85,Волгоградская область,"Волгоград, Дзержинская",418,2612,2000,0,1535,35,430,35,1535,8,1562,0,0,6,199,81,1196,27,12,19,22
86,Волгоградская область,"Волгоград, Дзержинская",419,1907,2000,0,1374,50,576,50,1374,4,1420,0,0,17,128,74,1153,15,11,9,13
87,Волгоградская область,"Волгоград, Дзержинская",420,2182,2000,0,1374,33,593,33,1374,11,1396,0,0,19,185,70,1051,32,8,13,18
88,Волгоградская область,"Волгоград, Дзержинская",421,2196,2000,0,1441,48,511,48,1441,16,1473,0,0,10,254,71,1064,28,7,12,27
89,Волгоградская область,"Волгоград, Дзержинская",422,2346,2000,0,1476,39,485,39,1476,11,1504,0,0,15,193,85,1109,40,14,13,35
90,Волгоградская область,"Волгоград, Дзержинская",423,1760,2000,0,1248,28,724,28,1248,10,1266,0,0,6,114,36,1068,22,4,5,11
91,Волгоградская область,"Волгоград, Дзержинская",424,2640,2500,0,2267,33,200,33,2267,10,2290,0,0,16,400,82,1718,34,3,12,25
92,Волгоградская область,"Волгоград, Дзержинская",425,2538,2500,0,1682,30,788,30,1682,18,1694,0,0,15,233,87,1290,20,13,9,27
93,Волгоградская область,"Волгоград, Дзержинская",426,2790,2500,0,1735,41,724,41,1735,23,1753,0,0,12,113,48,1498,34,15,14,19
94,Волгоградская область,"Волгоград, Дзержинская",427,2734,2500,0,1633,48,819,48,1631,28,1651,0,0,13,234,97,1203,49,16,18,21
95,Волгоградская область,"Волгоград, Дзержинская",428,2663,2500,0,1991,25,484,25,1966,15,1976,0,0,13,189,70,1619,26,8,21,30
96,Волгоградская область,"Волгоград, Дзержинская",429,2530,2500,0,1710,24,766,24,1710,14,1720,0,0,15,208,98,1288,43,12,23,33
97,Волгоградская область,"Волгоград, Дзержинская",430,2085,2000,0,1659,20,321,20,1659,11,1668,0,0,8,119,12,1500,13,5,1,10
98,Волгоградская область,"Волгоград, Дзержинская",431,2463,2500,0,1697,28,775,28,1697,10,1715,0,0,12,177,72,1380,19,13,15,27
99,Волгоградская область,"Волгоград, Дзержинская",432,2443,2500,0,1599,22,879,22,1599,9,1612,0,0,12,195,91,1235,32,15,13,19
100,Волгоградская область,"Волгоград, Дзержинская",433,2451,2500,0,1455,19,1026,19,1455,19,1455,0,0,15,203,90,1061,33,4,15,34
101,Волгоградская область,"Волгоград, Дзержинская",434,3027,3000,0,1903,31,1066,31,1903,19,1915,0,0,9,284,51,1457,45,13,24,32
102,Волгоградская область,"Волгоград, Дзержинская",435,2346,2500,0,1752,25,723,25,1752,12,1765,0,0,6,117,68,1540,20,4,3,7
103,Волгоградская область,"Волгоград, Дзержинская",436,2261,2500,0,1700,25,775,25,1700,5,1720,0,0,12,165,85,1383,26,14,10,25
104,Волгоградская область,"Волгоград, Дзержинская",437,2450,2500,0,1733,38,729,38,1733,7,1764,0,0,5,205,28,1486,10,4,14,12
105,Волгоградская область,"Волгоград, Дзержинская",438,2060,2000,0,1648,48,304,48,1648,10,1686,0,0,8,136,55,1452,8,3,8,16
106,Волгоградская область,"Волгоград, Дзержинская",439,2553,2500,0,1395,39,1066,39,1395,12,1422,0,0,8,84,75,1210,19,6,6,14
107,Волгоградская область,"Волгоград, Дзержинская",440,2370,2000,0,1373,52,575,52,1373,20,1405,0,0,2,125,91,1127,20,9,11,20
108,Волгоградская область,"Волгоград, Дзержинская",441,2395,2500,0,1847,69,584,69,1847,1,1915,0,0,3,115,67,1687,19,2,9,13
109,Волгоградская область,"Волгоград, Дзержинская",442,2362,2500,0,1962,30,508,30,1962,14,1978,0,0,4,146,65,1712,17,10,10,14
110,Волгоградская область,"Волгоград, Дзержинская",443,2165,2500,0,1456,31,1013,31,1456,10,1477,0,0,6,48,60,1332,9,4,5,13
111,Волгоградская область,"Волгоград, Дзержинская",444,2646,2500,0,1830,32,638,32,1830,34,1828,0,0,10,160,112,1409,70,26,12,29
112,Волгоградская область,"Волгоград, Дзержинская",445,1893,2000,0,1457,73,470,73,1457,0,1530,0,0,12,121,70,1280,26,4,5,12
113,Волгоградская область,"Волгоград, Дзержинская",446,2264,2000,0,1531,87,382,87,1529,11,1605,2,2,15,213,68,1230,27,12,7,33
114,Волгоградская область,"Волгоград, Дзержинская",447,1600,1500,0,1287,20,193,20,1287,0,1307,0,0,3,104,112,1040,9,6,3,30
115,Волгоградская область,"Волгоград, Дзержинская",448,2010,2000,0,1083,41,876,41,1083,7,1117,0,0,11,130,76,858,13,8,9,12
116,Волгоградская область,"Волгоград, Дзержинская",449,2510,2500,0,2057,16,427,16,2057,9,2064,0,0,19,232,70,1659,27,19,18,20
117,Волгоградская область,"Волгоград, Дзержинская",450,2027,2000,0,1134,55,811,55,1134,5,1184,0,0,4,89,24,1053,4,5,3,2
118,Волгоградская область,"Волгоград, Дзержинская",451,1022,2000,0,995,27,978,27,995,4,1018,0,0,7,119,57,816,7,3,7,2
119,Волгоградская область,"Волгоград, Дзержинская",452,1573,1500,0,1297,51,152,51,1297,6,1342,0,0,6,85,41,1183,10,4,6,7
120,Волгоградская область,"Волгоград, Дзержинская",453,1422,1420,0,318,1098,4,1098,318,10,1406,0,0,3,116,57,1182,22,2,10,14
121,Волгоградская область,"Волгоград, Дзержинская",454,912,912,0,707,170,35,170,707,10,867,0,0,10,88,65,665,17,3,3,16
122,Волгоградская область,"Волгоград, Дзержинская",455,1156,1150,0,288,776,86,776,288,10,1054,0,0,6,82,37,907,12,2,5,3
123,Волгоградская область,"Волгоград, Кировская",501,2465,2100,0,1192,214,694,214,1192,12,1394,0,0,8,177,98,1050,22,7,14,18
124,Волгоградская область,"Волгоград, Кировская",502,1561,1600,0,1101,42,457,42,1101,9,1134,0,0,4,115,31,950,11,3,8,12
125,Волгоградская область,"Волгоград, Кировская",503,1751,1800,0,1228,71,501,71,1228,16,1283,0,0,19,141,66,1028,11,8,5,5
126,Волгоградская область,"Волгоград, Кировская",504,2219,2200,0,1159,47,994,47,1159,14,1192,0,0,10,169,105,827,24,15,12,30
127,Волгоградская область,"Волгоград, Кировская",505,2078,2300,0,1383,78,839,78,1383,10,1451,0,0,9,178,100,1093,33,9,9,20
128,Волгоградская область,"Волгоград, Кировская",506,2102,2000,0,1105,52,843,52,1105,12,1145,0,0,6,114,63,908,17,10,10,17
129,Волгоградская область,"Волгоград, Кировская",507,1730,1800,0,1069,107,624,107,1069,16,1160,0,0,11,142,86,866,19,9,9,18
130,Волгоградская область,"Волгоград, Кировская",508,2556,2500,0,1687,61,752,61,1687,15,1733,0,0,7,350,90,1220,24,9,13,20
131,Волгоградская область,"Волгоград, Кировская",509,2143,2000,0,1264,52,684,52,1264,19,1297,0,0,25,133,87,963,26,21,15,27
132,Волгоградская область,"Волгоград, Кировская",510,2205,2100,0,1175,61,864,61,1175,10,1226,0,0,13,150,95,893,25,17,8,25
133,Волгоградская область,"Волгоград, Кировская",511,2427,2200,0,1305,60,835,60,1305,19,1346,0,0,14,170,83,995,28,11,7,38
134,Волгоградская область,"Волгоград, Кировская",512,2276,2200,0,1274,56,870,56,1273,18,1311,0,0,22,148,92,984,25,6,5,29
135,Волгоградская область,"Волгоград, Кировская",513,2104,2000,0,1207,61,732,61,1207,19,1249,0,0,16,177,96,906,15,7,15,17
136,Волгоградская область,"Волгоград, Кировская",514,1951,1800,0,1294,71,435,71,1294,10,1355,0,0,10,148,68,1081,19,10,4,15
137,Волгоградская область,"Волгоград, Кировская",515,2443,2300,0,1262,43,995,43,1262,24,1281,0,0,7,178,111,933,24,8,5,15
138,Волгоградская область,"Волгоград, Кировская",516,2239,2300,0,1696,154,450,154,1696,11,1839,0,0,15,181,85,1486,29,12,8,23
139,Волгоградская область,"Волгоград, Кировская",517,2453,1900,0,1626,170,104,170,1626,16,1780,0,0,12,226,116,1352,34,13,15,12
140,Волгоградская область,"Волгоград, Кировская",518,1981,1800,0,1462,100,238,100,1462,13,1549,0,0,17,151,60,1254,25,8,16,18
141,Волгоградская область,"Волгоград, Кировская",519,2399,1900,0,1291,38,571,38,1291,19,1310,0,0,16,204,118,911,22,14,10,15
142,Волгоградская область,"Волгоград, Кировская",520,2490,2500,0,1282,101,1117,101,1282,9,1374,0,0,15,135,65,1113,12,18,5,11
143,Волгоградская область,"Волгоград, Кировская",521,2367,2300,0,1291,107,902,107,1291,8,1390,0,0,11,199,102,1024,26,14,4,10
144,Волгоградская область,"Волгоград, Кировская",522,2419,2300,0,1255,262,783,262,1255,14,1503,0,0,13,195,105,1122,33,14,7,14
145,Волгоградская область,"Волгоград, Кировская",523,2258,2300,0,1418,210,672,210,1418,19,1609,0,0,10,213,92,1241,17,14,8,14
146,Волгоградская область,"Волгоград, Кировская",524,1759,1800,0,1081,93,626,93,1081,11,1163,0,0,7,113,81,909,22,8,5,18
147,Волгоградская область,"Волгоград, Кировская",525,2308,2400,0,1469,102,829,102,1469,22,1549,0,0,19,174,95,1203,25,13,5,15
148,Волгоградская область,"Волгоград, Кировская",526,1982,1900,0,1405,128,367,128,1405,13,1520,0,0,7,133,85,1239,26,6,8,16
149,Волгоградская область,"Волгоград, Кировская",527,1683,1600,0,875,30,695,30,875,6,899,0,0,13,109,81,640,15,10,8,23
150,Волгоградская область,"Волгоград, Кировская",528,1228,1200,0,701,37,462,37,701,13,725,0,0,2,86,54,557,7,9,9,1
151,Волгоградская область,"Волгоград, Кировская",529,2159,2300,0,1238,121,941,121,1238,18,1341,0,0,10,156,116,1007,22,9,9,12
152,Волгоградская область,"Волгоград, Кировская",530,2329,2300,0,1513,97,690,97,1513,24,1586,0,0,10,139,108,1285,21,10,4,9
153,Волгоградская область,"Волгоград, Кировская",531,372,400,0,127,135,138,135,127,0,262,0,0,1,12,18,225,1,4,1,0
154,Волгоградская область,"Волгоград, Кировская",532,1987,1534,0,1147,289,98,289,1147,12,1424,0,0,10,209,66,1056,33,8,13,29
155,Волгоградская область,"Волгоград, Красноармейская",601,1350,1100,0,592,61,447,61,592,8,645,0,0,7,74,54,486,5,7,5,7
156,Волгоградская область,"Волгоград, Красноармейская",602,2003,1800,0,776,83,941,83,776,4,855,0,0,8,102,48,658,12,10,4,13
157,Волгоградская область,"Волгоград, Красноармейская",603,1840,1400,0,805,36,559,36,805,6,835,0,0,6,130,76,602,4,5,6,6
158,Волгоградская область,"Волгоград, Красноармейская",604,2643,2300,0,1317,72,911,72,1317,16,1373,0,0,8,196,100,1026,21,10,3,9
159,Волгоградская область,"Волгоград, Красноармейская",605,929,700,0,559,5,136,5,559,11,553,0,0,3,68,43,422,8,0,5,4
160,Волгоградская область,"Волгоград, Красноармейская",606,1456,2100,0,1330,126,644,126,1330,12,1444,0,0,10,55,53,1300,10,5,2,9
161,Волгоградская область,"Волгоград, Красноармейская",607,993,1500,0,923,70,507,70,923,8,985,0,0,9,68,43,855,6,0,4,0
162,Волгоградская область,"Волгоград, Красноармейская",608,2394,2100,0,1656,133,311,133,1656,23,1766,0,0,7,89,35,1598,10,11,7,9
163,Волгоградская область,"Волгоград, Красноармейская",609,2296,1800,0,1146,50,604,50,1146,5,1191,0,0,14,181,94,844,25,12,14,7
164,Волгоградская область,"Волгоград, Красноармейская",610,2564,2100,0,1423,82,595,82,1423,13,1492,0,0,16,225,91,1091,18,13,10,28
165,Волгоградская область,"Волгоград, Красноармейская",612,2150,1700,0,1451,52,197,52,1451,4,1499,0,0,6,152,15,1298,6,7,11,4
166,Волгоградская область,"Волгоград, Красноармейская",613,2254,1800,0,1400,56,344,56,1400,15,1441,0,0,13,131,65,1188,16,6,5,17
167,Волгоградская область,"Волгоград, Красноармейская",614,2298,1800,0,1418,48,334,48,1418,15,1451,0,0,7,203,98,1079,29,12,14,9
168,Волгоградская область,"Волгоград, Красноармейская",615,2519,2000,0,1670,86,244,86,1670,4,1752,0,0,10,191,41,1492,5,3,5,5
169,Волгоградская область,"Волгоград, Красноармейская",616,2244,2100,0,1514,86,500,86,1514,8,1592,0,0,2,189,5,1368,7,7,9,5
170,Волгоградская область,"Волгоград, Красноармейская",617,2253,2000,0,1356,101,543,101,1356,5,1452,0,0,5,132,5,1283,6,4,9,8
171,Волгоградская область,"Волгоград, Красноармейская",618,2325,2000,0,1557,101,342,101,1557,5,1653,0,0,12,70,29,1514,12,4,6,6
172,Волгоградская область,"Волгоград, Красноармейская",619,2496,2000,0,1496,43,461,43,1496,19,1520,0,0,12,150,47,1252,18,7,11,23
173,Волгоградская область,"Волгоград, Красноармейская",620,2260,2100,0,1468,105,527,105,1468,5,1568,0,0,5,43,28,1460,10,4,7,11
174,Волгоградская область,"Волгоград, Красноармейская",621,2304,2000,0,1723,69,208,69,1723,10,1782,0,0,8,60,28,1649,10,9,3,15
175,Волгоградская область,"Волгоград, Красноармейская",622,2370,2000,0,1527,35,438,35,1527,16,1546,0,0,18,196,94,1151,34,12,19,22
176,Волгоградская область,"Волгоград, Красноармейская",623,2427,2000,0,1508,288,204,288,1508,13,1783,0,0,18,231,60,1410,6,12,12,34
177,Волгоградская область,"Волгоград, Красноармейская",624,2300,2000,0,1300,200,500,200,1300,10,1490,0,0,3,139,6,1341,1,0,0,0
178,Волгоградская область,"Волгоград, Красноармейская",625,958,800,0,468,37,295,37,467,7,497,0,0,2,66,23,385,6,4,5,6
179,Волгоградская область,"Волгоград, Красноармейская",626,1899,1500,0,1168,48,284,48,1168,4,1212,0,0,4,154,40,976,12,9,6,11
180,Волгоградская область,"Волгоград, Красноармейская",627,1995,1600,0,1125,80,395,80,1125,6,1199,0,0,8,69,51,1026,16,8,8,13
181,Волгоградская область,"Волгоград, Красноармейская",628,1678,1400,0,878,51,471,51,878,9,920,0,0,5,71,24,790,8,6,6,10
182,Волгоградская область,"Волгоград, Красноармейская",629,2525,2000,0,1324,54,622,54,1324,9,1369,0,0,5,179,2,1176,2,0,2,3
183,Волгоградская область,"Волгоград, Красноармейская",630,2430,2100,0,1458,262,380,262,1458,2,1718,0,0,12,205,50,1375,30,5,9,32
184,Волгоградская область,"Волгоград, Красноармейская",631,2102,2000,0,1327,166,507,166,1327,12,1481,0,0,12,189,95,1127,12,8,16,22
185,Волгоградская область,"Волгоград, Красноармейская",632,2528,2000,0,1321,68,611,68,1321,16,1373,0,0,15,191,97,1007,11,15,8,29
186,Волгоградская область,"Волгоград, Красноармейская",633,2540,2000,0,1309,58,633,58,1309,17,1350,0,0,5,175,15,1131,9,3,4,8
187,Волгоградская область,"Волгоград, Красноармейская",634,2708,2100,0,1461,68,571,68,1461,16,1513,0,0,13,101,59,1291,16,6,6,21
188,Волгоградская область,"Волгоград, Красноармейская",635,2867,2300,0,1341,42,917,42,1341,12,1371,0,0,6,80,26,1242,4,6,4,3
189,Волгоградская область,"Волгоград, Красноармейская",636,1797,1700,0,1273,201,226,201,1273,13,1461,0,0,13,101,73,1241,12,3,4,14
190,Волгоградская область,"Волгоград, Красноармейская",637,1589,1700,0,1363,226,111,226,1363,2,1587,0,0,8,138,70,1323,12,7,12,17
191,Волгоградская область,"Волгоград, Красноармейская",638,2260,2000,0,1300,135,565,135,1300,4,1431,0,0,3,122,47,1244,1,6,3,5
192,Волгоградская область,"Волгоград, Красноармейская",639,2034,2000,0,1362,50,588,50,1362,17,1395,0,0,5,219,94,1023,23,9,7,15
193,Волгоградская область,"Волгоград, Красноармейская",640,2019,1600,0,1360,172,68,172,1360,14,1518,0,0,5,65,32,1388,3,10,6,9
194,Волгоградская область,"Волгоград, Красноармейская",641,1310,1800,0,1162,148,490,148,1162,11,1299,0,0,16,140,82,1019,12,8,13,9
195,Волгоградская область,"Волгоград, Красноармейская",642,2060,2100,0,1225,149,726,149,1225,10,1364,0,0,8,117,37,1167,13,2,7,13
196,Волгоградская область,"Волгоград, Красноармейская",643,2126,1800,0,1176,94,530,94,1176,14,1256,0,0,7,72,20,1145,4,3,3,2
197,Волгоградская область,"Волгоград, Красноармейская",644,2272,2100,0,1502,100,498,100,1502,3,1599,0,0,3,28,14,1543,2,4,4,1
198,Волгоградская область,"Волгоград, Красноармейская",645,2550,2100,0,1700,85,315,85,1700,18,1767,0,0,49,171,132,1250,27,32,52,54
199,Волгоградская область,"Волгоград, Красноармейская",646,2109,2100,0,1320,157,623,157,1320,9,1468,0,0,6,88,16,1344,1,3,2,8
200,Волгоградская область,"Волгоград, Красноармейская",647,2451,2000,0,1166,34,800,34,1166,10,1190,0,0,6,181,105,854,14,12,9,9
201,Волгоградская область,"Волгоград, Красноармейская",648,2165,2100,0,1322,163,615,163,1322,17,1468,0,0,15,177,100,1129,12,16,7,12
