,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,Республика Мордовия,Ардатовская,1,1329,1311,0,820,57,434,57,820,22,855,0,0,13,126,79,617,7,4,4,5
1,Республика Мордовия,Ардатовская,2,1218,1251,0,875,74,302,74,875,6,943,0,0,9,150,70,690,12,7,4,1
2,Республика Мордовия,Ардатовская,3,1392,1308,0,826,148,334,148,825,7,966,0,0,5,171,59,714,6,6,2,3
3,Республика Мордовия,Ардатовская,4,1316,1370,0,900,68,402,68,900,18,950,0,0,6,121,42,750,7,15,7,2
4,Республика Мордовия,Ардатовская,5,1401,1416,0,903,89,424,89,902,17,974,0,0,7,144,80,718,13,5,3,4
5,Республика Мордовия,Ардатовская,6,631,642,0,543,47,52,47,543,0,590,0,0,2,30,25,529,2,2,0,0
6,Республика Мордовия,Ардатовская,7,668,687,0,496,50,141,50,496,3,543,0,0,3,46,37,448,2,2,2,3
7,Республика Мордовия,Ардатовская,8,1077,1104,0,756,73,275,73,756,12,817,0,0,6,120,55,617,8,6,1,4
8,Республика Мордовия,Ардатовская,9,1059,1092,0,740,80,272,80,740,2,818,0,0,2,60,25,723,2,3,1,2
9,Республика Мордовия,Ардатовская,10,447,458,0,390,30,38,30,390,0,420,0,0,2,13,14,386,1,1,1,2
10,Республика Мордовия,Ардатовская,11,1265,1264,0,1118,23,123,23,1118,0,1141,0,0,1,99,10,1029,1,1,0,0
11,Республика Мордовия,Ардатовская,12,239,245,0,167,15,63,15,167,1,181,0,0,0,33,12,131,1,2,1,1
12,Республика Мордовия,Ардатовская,13,235,228,0,194,15,19,15,194,0,209,0,0,3,19,17,170,0,0,0,0
13,Республика Мордовия,Ардатовская,14,339,332,0,299,24,9,24,299,0,323,0,0,2,10,14,295,1,1,0,0
14,Республика Мордовия,Ардатовская,15,230,243,0,195,20,28,20,195,0,215,0,0,0,8,3,200,1,1,2,0
15,Республика Мордовия,Ардатовская,16,85,81,0,75,6,0,6,75,0,81,0,0,0,3,2,76,0,0,0,0
16,Республика Мордовия,Ардатовская,17,375,376,0,336,24,16,24,336,0,360,0,0,0,11,16,333,0,0,0,0
17,Республика Мордовия,Ардатовская,18,100,98,0,86,7,5,7,86,0,93,0,0,1,3,2,86,0,1,0,0
18,Республика Мордовия,Ардатовская,19,88,84,0,70,9,5,9,70,0,79,0,0,0,1,3,74,1,0,0,0
19,Республика Мордовия,Ардатовская,20,139,132,0,125,6,1,6,125,0,131,0,0,0,5,1,125,0,0,0,0
