,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
35,Вологодская область,Бабушкинская,37,225,220,0,127,20,73,20,127,0,147,0,0,2,20,13,108,1,1,2,0
36,Вологодская область,Бабушкинская,38,142,130,0,89,20,21,20,89,1,108,0,0,1,11,13,81,0,2,0,0
37,Вологодская область,Бабушкинская,39,342,340,0,114,41,185,41,114,0,155,0,0,1,11,15,126,0,0,0,2
38,Вологодская область,Бабушкинская,40,197,200,0,99,38,63,38,99,2,135,0,0,0,43,20,69,1,0,2,0
39,Вологодская область,Бабушкинская,41,260,250,0,116,30,104,30,116,0,146,0,0,1,16,13,112,1,1,2,0
40,Вологодская область,Бабушкинская,42,158,150,0,71,30,49,30,71,0,101,0,0,0,11,8,79,1,1,1,0
41,Вологодская область,Бабушкинская,44,254,250,0,160,35,55,35,160,0,195,0,0,5,17,22,149,0,1,0,1
42,Вологодская область,Бабушкинская,45,971,900,0,471,114,315,114,471,4,581,0,0,10,67,65,416,10,5,3,5
43,Вологодская область,Бабушкинская,47,282,250,0,140,31,79,31,140,0,171,0,0,2,37,22,109,1,0,0,0
44,Вологодская область,Бабушкинская,48,353,350,0,175,68,107,68,175,1,242,0,0,2,37,14,187,2,0,0,0
45,Вологодская область,Бабушкинская,50,359,350,0,177,65,108,65,177,0,242,0,0,0,50,31,155,1,3,2,0
46,Вологодская область,Бабушкинская,51,306,300,0,120,77,103,77,120,0,197,0,0,1,19,24,147,1,2,1,2
47,Вологодская область,Бабушкинская,52,356,350,0,188,34,128,34,188,3,219,0,0,2,20,47,150,0,0,0,0
48,Вологодская область,Бабушкинская,53,277,270,0,122,39,109,39,122,0,161,0,0,1,5,20,132,1,2,0,0
49,Вологодская область,Бабушкинская,54,765,800,0,306,129,365,129,306,2,433,0,0,2,57,44,317,2,2,8,1
50,Вологодская область,Бабушкинская,55,620,600,0,279,157,164,157,279,5,431,0,0,4,20,73,330,1,1,1,1
51,Вологодская область,Бабушкинская,56,303,290,0,104,80,106,80,104,2,182,0,0,2,8,11,155,1,5,0,0
52,Вологодская область,Бабушкинская,58,141,130,0,79,25,26,25,79,0,104,0,0,0,7,8,88,0,0,0,1
53,Вологодская область,Белозерская,59,1453,1450,0,733,64,653,64,733,10,787,0,0,5,146,64,546,10,8,6,2
54,Вологодская область,Белозерская,60,329,320,0,191,18,111,18,191,1,208,0,0,4,18,20,158,2,4,2,0
55,Вологодская область,Белозерская,61,1639,1610,0,820,60,730,60,820,10,870,0,0,5,134,87,617,10,6,9,2
56,Вологодская область,Белозерская,62,1582,1600,0,833,58,709,58,833,10,881,0,0,4,152,70,637,7,4,3,4
57,Вологодская область,Белозерская,63,1557,1500,0,827,145,528,145,827,8,964,0,0,9,158,66,698,11,10,7,5
58,Вологодская область,Белозерская,64,1775,1800,0,921,62,817,62,921,10,973,0,0,9,162,111,646,23,10,7,5
59,Вологодская область,Белозерская,65,407,380,0,194,83,103,83,194,6,271,0,0,1,33,31,199,2,3,0,2
60,Вологодская область,Белозерская,66,234,240,0,115,49,76,49,115,0,164,0,0,0,16,14,131,1,1,0,1
61,Вологодская область,Белозерская,67,198,190,0,102,39,49,39,102,0,141,0,0,0,10,10,120,0,0,1,0
62,Вологодская область,Белозерская,68,248,220,0,147,27,46,27,147,1,173,0,0,0,8,19,144,1,0,1,0
63,Вологодская область,Белозерская,69,125,140,0,71,21,48,21,71,0,92,0,0,1,10,11,67,3,0,0,0
64,Вологодская область,Белозерская,70,119,130,0,47,31,52,31,47,0,78,0,0,1,13,6,53,4,1,0,0
65,Вологодская область,Белозерская,71,125,110,0,46,13,51,13,46,0,59,0,0,2,2,4,50,0,1,0,0
66,Вологодская область,Белозерская,72,420,435,0,198,71,166,71,198,4,265,0,0,1,38,37,182,4,1,1,1
67,Вологодская область,Белозерская,73,376,375,0,198,75,102,75,198,3,270,0,0,2,20,18,222,0,2,5,1
68,Вологодская область,Белозерская,74,117,100,0,48,25,27,25,48,0,73,0,0,0,5,8,56,1,3,0,0
69,Вологодская область,Белозерская,75,249,270,0,129,24,117,24,129,0,153,0,0,4,16,15,115,1,0,1,1
70,Вологодская область,Белозерская,76,118,120,0,69,9,42,9,69,1,77,0,0,0,1,12,62,2,0,0,0
71,Вологодская область,Белозерская,77,222,200,0,98,23,79,23,98,1,120,0,0,2,12,17,85,1,1,1,1
72,Вологодская область,Белозерская,78,719,700,0,367,28,305,28,367,2,393,0,0,0,32,41,313,6,0,0,1
73,Вологодская область,Белозерская,79,259,280,0,100,72,108,72,100,0,172,0,0,1,14,23,133,0,0,1,0
74,Вологодская область,Белозерская,80,417,400,0,163,103,134,103,163,0,266,0,0,4,15,35,204,0,3,3,2
75,Вологодская область,Белозерская,81,657,700,0,323,122,255,122,323,2,443,0,0,6,48,64,307,7,5,6,0
76,Вологодская область,Белозерская,82,236,230,0,121,21,88,21,121,0,142,0,0,1,7,19,111,1,3,0,0
77,Вологодская область,Вашкинская,83,207,200,0,110,20,70,20,110,1,129,0,0,0,14,8,102,0,3,1,1
78,Вологодская область,Вашкинская,84,384,380,0,202,38,140,38,202,3,237,0,0,2,26,26,180,0,2,1,0
79,Вологодская область,Вашкинская,85,96,90,0,40,24,26,24,40,1,63,0,0,0,6,9,45,2,1,0,0
80,Вологодская область,Вашкинская,86,290,250,0,111,59,80,59,111,2,168,0,0,0,16,15,137,0,0,0,0
81,Вологодская область,Вашкинская,87,58,50,0,44,3,3,3,44,0,47,0,0,0,1,4,41,1,0,0,0
82,Вологодская область,Вашкинская,88,193,200,0,92,41,67,41,92,0,133,0,0,1,13,23,95,1,0,0,0
83,Вологодская область,Вашкинская,89,159,150,0,77,11,62,11,77,2,86,0,0,2,1,13,66,1,2,1,0
84,Вологодская область,Вашкинская,90,389,370,0,141,116,113,116,141,2,255,0,0,1,20,27,202,3,2,0,0
85,Вологодская область,Вашкинская,91,628,650,0,262,46,342,46,262,3,305,0,0,1,38,23,236,4,3,0,0
86,Вологодская область,Вашкинская,92,1503,1400,0,769,83,548,83,769,3,849,0,0,16,149,81,574,10,13,4,2
87,Вологодская область,Вашкинская,93,1443,1400,0,741,96,563,96,741,7,830,0,0,11,92,81,622,9,10,3,2
88,Вологодская область,Вашкинская,94,593,600,0,322,44,234,44,322,3,363,0,0,3,61,59,231,4,3,1,1
89,Вологодская область,Вашкинская,95,176,190,0,81,49,60,49,81,1,129,0,0,1,9,10,105,1,1,1,1
90,Вологодская область,Вашкинская,96,179,190,0,86,42,62,42,86,3,125,0,0,2,29,13,80,0,1,0,0
91,Вологодская область,Вашкинская,97,252,250,0,116,39,95,39,116,0,155,0,0,2,6,12,130,1,1,1,2
92,Вологодская область,Вашкинская,98,149,150,0,73,21,56,21,73,1,93,0,0,0,7,11,69,2,2,2,0
93,Вологодская область,Великоустюгская,99,1452,1450,0,901,50,499,50,901,3,948,0,0,9,113,108,687,16,3,3,9
94,Вологодская область,Великоустюгская,100,1342,1300,0,781,51,468,51,781,10,822,0,0,11,100,74,595,19,8,4,11
95,Вологодская область,Великоустюгская,101,2365,2350,0,1517,62,771,62,1516,13,1565,0,0,15,184,154,1149,23,10,11,19
96,Вологодская область,Великоустюгская,102,1697,1700,0,1047,64,589,64,1046,10,1100,0,0,7,122,92,830,17,6,10,16
97,Вологодская область,Великоустюгская,103,2008,2000,0,1224,81,695,81,1224,15,1290,0,0,13,181,125,923,13,9,10,16
98,Вологодская область,Великоустюгская,104,1288,1250,0,878,56,316,56,878,10,924,0,0,9,94,69,690,22,14,5,21
99,Вологодская область,Великоустюгская,105,1502,1450,0,902,53,495,53,902,12,943,0,0,9,96,92,717,12,8,3,6
100,Вологодская область,Великоустюгская,106,1805,1650,0,1046,198,406,198,1036,8,1226,0,0,10,138,109,928,15,7,10,9
101,Вологодская область,Великоустюгская,107,880,800,0,457,47,296,47,457,10,494,0,0,6,52,64,358,9,0,2,3
102,Вологодская область,Великоустюгская,108,1375,1350,0,852,32,466,32,852,8,876,0,0,13,83,95,655,11,6,7,6
103,Вологодская область,Великоустюгская,109,1482,1450,0,872,66,512,66,872,10,928,0,0,6,105,108,673,14,10,5,7
104,Вологодская область,Великоустюгская,110,1042,1050,0,637,33,380,33,637,5,665,0,0,11,61,62,498,14,5,5,9
105,Вологодская область,Великоустюгская,111,1755,1800,0,1058,72,670,72,1058,13,1117,0,0,11,94,120,853,15,6,5,13
106,Вологодская область,Великоустюгская,112,1517,1500,0,882,68,550,68,882,6,944,0,0,4,85,89,728,10,7,9,12
107,Вологодская область,Великоустюгская,113,1888,1850,0,1110,65,675,65,1110,13,1162,0,0,13,124,113,858,16,12,10,16
108,Вологодская область,Великоустюгская,114,652,650,0,347,46,257,46,347,5,388,0,0,1,29,44,301,6,2,2,3
109,Вологодская область,Великоустюгская,115,1287,1300,0,596,71,633,71,596,6,661,0,0,3,39,81,522,6,4,2,4
110,Вологодская область,Великоустюгская,116,1375,1400,0,772,83,545,83,772,9,846,0,0,7,95,78,643,11,5,4,3
111,Вологодская область,Великоустюгская,117,1333,1400,0,800,80,520,80,800,9,871,0,0,9,80,93,668,8,4,4,5
112,Вологодская область,Великоустюгская,118,1256,1300,0,776,117,407,117,776,12,881,0,0,8,73,95,677,6,8,7,7
113,Вологодская область,Великоустюгская,119,320,340,0,207,54,79,54,207,5,256,0,0,3,17,23,210,1,0,1,1
114,Вологодская область,Великоустюгская,120,830,900,0,468,73,359,73,468,12,529,0,0,2,78,67,364,3,2,8,5
115,Вологодская область,Великоустюгская,121,175,210,0,126,44,40,44,126,3,167,0,0,1,13,20,128,0,2,2,1
116,Вологодская область,Великоустюгская,122,215,270,0,89,87,94,87,89,1,175,0,0,1,12,14,146,2,0,0,0
117,Вологодская область,Великоустюгская,123,141,180,0,109,15,56,15,109,0,124,0,0,0,8,28,88,0,0,0,0
118,Вологодская область,Великоустюгская,124,718,750,0,447,79,224,79,447,1,525,0,0,3,46,39,423,9,2,2,1
119,Вологодская область,Великоустюгская,125,739,900,0,418,147,335,147,418,4,561,0,0,1,38,53,460,6,1,1,1
120,Вологодская область,Великоустюгская,126,351,390,0,271,19,100,19,271,3,287,0,0,5,35,43,197,3,0,2,2
121,Вологодская область,Великоустюгская,127,300,300,0,186,24,90,24,186,3,207,0,0,2,27,16,156,2,3,1,0
122,Вологодская область,Великоустюгская,128,207,250,0,137,38,75,38,137,1,174,0,0,0,16,22,128,3,2,3,0
123,Вологодская область,Великоустюгская,129,270,320,0,168,45,107,45,168,2,211,0,0,1,3,27,177,2,1,0,0
124,Вологодская область,Великоустюгская,130,1043,1100,0,530,131,439,131,528,7,652,0,0,9,41,61,528,7,3,1,2
125,Вологодская область,Великоустюгская,131,225,280,0,141,73,66,73,141,2,212,0,0,1,16,38,154,1,2,0,0
126,Вологодская область,Великоустюгская,132,204,230,0,120,42,68,42,120,0,162,0,0,3,10,20,127,1,1,0,0
127,Вологодская область,Великоустюгская,134,179,220,0,99,63,58,63,99,0,162,0,0,1,16,8,131,4,1,1,0
128,Вологодская область,Великоустюгская,135,112,140,0,55,36,49,36,55,2,89,0,0,0,6,16,63,1,2,0,1
129,Вологодская область,Великоустюгская,137,1234,1250,0,662,117,471,117,662,5,774,0,0,10,55,84,598,12,3,1,11
130,Вологодская область,Великоустюгская,138,1133,1050,0,595,62,393,62,595,6,651,0,0,5,42,77,503,7,6,7,4
131,Вологодская область,Великоустюгская,139,243,250,0,131,40,79,40,131,3,168,0,0,0,7,26,130,2,1,1,1
132,Вологодская область,Великоустюгская,140,135,160,0,89,23,48,23,89,0,112,0,0,0,10,18,76,3,2,2,1
133,Вологодская область,Великоустюгская,141,348,450,0,222,47,181,47,222,1,268,0,0,2,14,20,226,1,2,0,3
134,Вологодская область,Великоустюгская,142,182,240,0,108,27,105,27,108,1,134,0,0,0,6,16,107,2,2,0,1
135,Вологодская область,Великоустюгская,143,312,330,0,187,77,66,77,187,2,262,0,0,4,23,39,186,5,2,2,1
136,Вологодская область,Великоустюгская,144,888,900,0,440,173,287,173,440,6,607,0,0,1,70,50,471,6,3,1,5
137,Вологодская область,Великоустюгская,145,199,230,0,103,45,82,45,103,1,147,0,0,1,1,10,130,1,1,1,2
138,Вологодская область,Великоустюгская,146,857,950,0,523,195,232,195,523,5,713,0,0,6,66,90,540,2,5,3,1
139,Вологодская область,Великоустюгская,147,470,500,0,224,116,160,116,224,3,337,0,0,4,24,44,259,4,0,2,0
140,Вологодская область,Великоустюгская,148,409,450,0,271,47,132,47,271,2,316,0,0,1,25,58,220,5,3,2,2
141,Вологодская область,Великоустюгская,149,629,650,0,381,89,180,89,381,4,466,0,0,3,47,46,361,2,2,2,3
142,Вологодская область,Великоустюгская,150,726,750,0,447,68,235,68,447,4,511,0,0,3,51,81,366,5,1,1,3
143,Вологодская область,Великоустюгская,151,264,290,0,203,22,65,22,203,3,222,0,0,4,10,29,172,4,0,1,2
144,Вологодская область,Верховажская,152,1605,1600,0,913,88,599,88,913,6,995,0,0,8,178,72,698,21,4,3,11
145,Вологодская область,Верховажская,153,1311,1300,0,718,83,499,83,718,9,792,0,0,9,116,81,558,13,6,2,7
146,Вологодская область,Верховажская,154,1083,1100,0,604,88,408,88,604,11,681,0,0,5,108,73,468,8,8,4,7
147,Вологодская область,Верховажская,155,425,430,0,245,43,142,43,245,2,286,0,0,4,27,27,227,1,0,0,0
148,Вологодская область,Верховажская,156,560,550,0,319,82,149,82,319,1,400,0,0,0,14,35,348,1,1,0,1
149,Вологодская область,Верховажская,157,161,160,0,88,4,68,4,88,0,92,0,0,0,26,10,54,0,1,0,1
150,Вологодская область,Верховажская,158,346,350,0,210,37,103,37,210,2,245,0,0,1,45,29,165,5,0,0,0
151,Вологодская область,Верховажская,159,139,150,0,87,10,53,10,87,1,96,0,0,0,5,12,72,1,3,1,2
152,Вологодская область,Верховажская,160,154,150,0,72,18,60,18,72,0,90,0,0,1,8,10,71,0,0,0,0
153,Вологодская область,Верховажская,161,400,420,0,226,63,131,63,226,0,289,0,0,4,28,43,208,3,0,0,3
154,Вологодская область,Верховажская,162,389,400,0,252,53,95,53,252,5,300,0,0,2,36,23,231,1,1,1,5
155,Вологодская область,Верховажская,163,208,230,0,119,20,91,20,119,2,137,0,0,1,6,20,106,2,1,0,1
156,Вологодская область,Верховажская,164,125,100,0,74,17,9,17,74,1,90,0,0,0,10,8,67,1,2,2,0
157,Вологодская область,Верховажская,165,529,520,0,266,81,173,81,266,7,340,0,0,5,48,52,222,2,1,10,0
158,Вологодская область,Верховажская,166,89,100,0,55,16,29,16,55,0,71,0,0,1,19,11,38,2,0,0,0
159,Вологодская область,Верховажская,167,154,140,0,80,37,23,37,80,1,116,0,0,3,15,13,78,4,2,0,1
160,Вологодская область,Верховажская,168,632,630,0,359,85,186,85,359,3,441,0,0,6,58,59,309,3,1,3,2
161,Вологодская область,Верховажская,169,188,190,0,98,16,76,16,98,0,114,0,0,0,19,9,83,2,0,1,0
162,Вологодская область,Верховажская,170,83,90,0,40,5,45,5,40,0,45,0,0,0,3,7,34,1,0,0,0
163,Вологодская область,Верховажская,171,90,80,0,55,8,17,8,55,2,61,0,0,0,5,8,48,0,0,0,0
164,Вологодская область,Верховажская,172,192,200,0,92,15,93,15,92,1,106,0,0,0,14,14,76,0,1,0,1
165,Вологодская область,Верховажская,173,279,290,0,141,65,84,65,141,1,205,0,0,2,38,24,136,3,2,0,0
166,Вологодская область,Верховажская,174,73,80,0,43,11,26,11,43,0,54,0,0,0,6,7,41,0,0,0,0
167,Вологодская область,Верховажская,175,892,900,0,467,162,271,162,467,4,625,0,0,5,55,71,474,10,2,4,4
168,Вологодская область,Верховажская,176,105,100,0,44,30,26,30,44,0,74,0,0,1,16,8,47,0,0,1,1
169,Вологодская область,Верховажская,177,432,440,0,246,69,125,69,246,0,315,0,0,1,21,45,243,0,1,1,3
170,Вологодская область,Верховажская,178,302,320,0,171,46,103,46,171,1,216,0,0,1,15,29,165,3,2,1,0
171,Вологодская область,Верховажская,179,337,350,0,179,53,118,53,179,1,231,0,0,1,10,16,198,1,0,3,2
172,Вологодская область,Вожегодская,180,2281,2300,0,1335,99,866,99,1335,9,1425,0,0,11,185,153,1031,21,9,12,3
173,Вологодская область,Вожегодская,181,1585,1550,0,887,101,562,101,887,5,983,0,0,7,99,106,745,8,3,9,6
174,Вологодская область,Вожегодская,182,1464,1500,0,602,113,785,113,602,7,708,0,0,6,52,91,541,7,4,5,2
175,Вологодская область,Вожегодская,183,113,100,0,59,8,33,8,58,1,65,0,0,0,3,6,55,0,0,1,0
176,Вологодская область,Вожегодская,184,523,530,0,220,121,189,121,220,1,340,0,0,3,22,25,283,3,1,0,3
177,Вологодская область,Вожегодская,185,136,120,0,53,44,23,44,53,1,96,0,0,2,2,12,78,2,0,0,0
178,Вологодская область,Вожегодская,186,95,90,0,35,32,23,32,35,0,67,0,0,0,3,6,54,4,0,0,0
179,Вологодская область,Вожегодская,188,1466,1500,0,696,128,676,128,696,6,818,0,0,6,42,95,650,4,6,5,10
180,Вологодская область,Вожегодская,189,101,110,0,50,12,48,12,50,0,62,0,0,0,4,15,40,1,1,0,1
181,Вологодская область,Вожегодская,190,312,300,0,121,58,121,58,121,1,178,0,0,3,20,24,125,0,3,0,3
182,Вологодская область,Вожегодская,191,94,90,0,55,16,19,16,55,0,71,0,0,0,2,13,54,1,1,0,0
183,Вологодская область,Вожегодская,192,165,170,0,86,34,50,34,86,0,120,0,0,1,4,9,105,1,0,0,0
184,Вологодская область,Вожегодская,193,160,160,0,108,13,39,13,108,0,121,0,0,0,4,13,104,0,0,0,0
185,Вологодская область,Вожегодская,194,471,460,0,200,97,163,97,200,3,294,0,0,2,20,20,245,4,2,1,0
186,Вологодская область,Вожегодская,195,419,400,0,208,120,72,120,208,1,327,0,0,0,19,42,249,5,7,4,1
187,Вологодская область,Вожегодская,196,291,290,0,61,123,106,123,61,0,184,0,0,1,17,31,129,2,3,1,0
188,Вологодская область,Вожегодская,197,533,570,0,290,66,214,66,290,5,351,0,0,1,25,41,277,0,7,0,0
189,Вологодская область,Вожегодская,198,134,120,0,65,16,39,16,65,0,81,0,0,0,17,6,57,0,1,0,0
190,Вологодская область,Вожегодская,199,166,140,0,70,44,26,44,70,0,114,0,0,1,6,10,95,1,1,0,0
191,Вологодская область,Вожегодская,200,120,110,0,53,17,40,17,53,0,70,0,0,0,17,5,46,1,1,0,0
192,Вологодская область,Вожегодская,201,218,210,0,109,29,72,29,109,0,138,0,0,0,11,9,115,2,0,1,0
193,Вологодская область,Вожегодская,202,349,360,0,144,69,147,69,144,2,211,0,0,2,19,24,158,3,2,2,1
194,Вологодская область,Вожегодская,203,418,400,0,184,74,142,74,184,1,257,0,0,0,25,29,192,3,1,5,2
195,Вологодская область,Вологодская городская,247,278,300,0,201,36,63,36,201,8,229,0,0,3,22,8,189,3,1,1,2
196,Вологодская область,Вологодская городская,248,448,400,0,262,97,41,97,262,17,342,0,0,2,24,26,275,5,4,2,4
197,Вологодская область,Вологодская городская,249,2138,2000,0,1448,47,505,47,1448,17,1478,0,0,11,217,124,1053,33,12,7,21
198,Вологодская область,Вологодская городская,250,907,950,0,620,21,309,21,620,4,637,0,0,4,99,45,450,16,5,4,14
199,Вологодская область,Вологодская городская,251,1417,1400,0,918,44,438,43,915,12,946,0,0,6,126,81,687,22,7,5,12
200,Вологодская область,Вологодская городская,252,454,420,0,196,11,213,11,196,0,207,0,0,1,23,26,147,5,1,2,2
201,Вологодская область,Вологодская городская,253,2450,2400,0,1466,34,900,34,1465,8,1491,0,0,17,197,133,1063,36,14,9,22
202,Вологодская область,Вологодская городская,254,1719,1600,0,989,61,550,61,989,11,1039,0,0,11,138,79,741,27,8,15,20
203,Вологодская область,Вологодская городская,255,1367,1300,0,878,37,385,37,878,6,909,0,0,12,85,83,667,29,10,9,14
204,Вологодская область,Вологодская городская,256,2280,2200,0,1302,42,856,42,1301,15,1328,0,0,17,171,138,926,35,9,10,22
205,Вологодская область,Вологодская городская,257,2592,2500,0,1620,18,862,18,1555,24,1549,0,0,11,194,114,1071,90,6,23,40
206,Вологодская область,Вологодская городская,258,2425,2300,0,1565,50,685,50,1565,15,1600,0,0,16,190,132,1095,60,23,26,58
207,Вологодская область,Вологодская городская,259,1607,1500,0,977,38,485,38,976,16,998,0,0,12,126,96,680,32,10,7,35
208,Вологодская область,Вологодская городская,260,1050,1000,0,694,33,273,33,694,8,719,0,0,12,87,63,494,22,7,12,22
209,Вологодская область,Вологодская городская,261,1613,1400,0,1037,46,317,45,1037,3,1079,0,0,9,145,75,734,61,12,14,29
210,Вологодская область,Вологодская городская,262,1052,1000,0,614,37,349,37,613,4,646,0,0,9,80,56,434,24,5,12,26
211,Вологодская область,Вологодская городская,263,740,650,0,502,15,133,15,502,1,516,0,0,15,82,25,352,13,2,11,16
212,Вологодская область,Вологодская городская,264,2408,2300,0,1697,67,536,67,1695,20,1742,0,0,25,283,81,1191,65,19,27,51
213,Вологодская область,Вологодская городская,265,1794,1600,0,1156,77,367,77,1155,15,1217,0,0,14,139,86,844,60,17,12,45
214,Вологодская область,Вологодская городская,266,1847,1700,0,1189,74,437,74,1185,10,1249,0,0,18,183,98,824,59,15,23,29
215,Вологодская область,Вологодская городская,267,2200,2000,0,1497,116,387,116,1497,13,1600,0,0,22,214,96,1127,59,16,20,46
216,Вологодская область,Вологодская городская,268,1149,1028,0,714,14,300,14,712,14,712,0,0,4,87,51,506,24,7,11,22
217,Вологодская область,Вологодская городская,269,972,1000,0,645,13,342,13,644,4,653,0,0,4,110,25,418,37,1,23,35
218,Вологодская область,Вологодская городская,270,1086,1000,0,722,18,260,18,722,9,731,0,0,11,102,42,493,32,5,15,31
219,Вологодская область,Вологодская городская,271,1993,1900,0,1350,38,512,38,1350,18,1370,0,0,6,206,81,928,57,14,17,61
220,Вологодская область,Вологодская городская,272,1778,1750,0,1119,56,575,56,1117,5,1168,0,0,4,144,78,818,53,11,18,42
221,Вологодская область,Вологодская городская,273,1545,1500,0,1039,38,423,38,1035,2,1071,0,0,13,126,74,770,42,9,18,19
222,Вологодская область,Вологодская городская,274,2053,1700,0,1447,45,208,45,1446,20,1471,0,0,11,196,133,1011,44,13,19,44
223,Вологодская область,Вологодская городская,275,2308,2200,0,1524,53,623,53,1524,12,1565,0,0,20,159,132,1115,50,22,14,53
224,Вологодская область,Вологодская городская,276,1260,1230,0,773,44,413,44,773,1,816,0,0,11,68,69,622,17,9,3,17
225,Вологодская область,Вологодская городская,277,1515,1400,0,992,48,360,48,992,8,1032,0,0,14,137,68,722,35,7,12,37
226,Вологодская область,Вологодская городская,278,1530,1520,0,1046,0,474,0,1045,7,1038,0,0,7,151,58,719,48,10,11,34
227,Вологодская область,Вологодская городская,279,1886,1700,0,1210,45,445,45,1210,19,1236,0,0,10,162,106,848,53,8,22,27
228,Вологодская область,Вологодская городская,280,1546,1500,0,1010,40,450,40,1010,16,1034,0,0,13,137,89,704,37,10,20,24
229,Вологодская область,Вологодская городская,281,1948,1800,0,1121,39,640,39,1121,12,1148,0,0,10,145,105,812,34,10,10,22
230,Вологодская область,Вологодская городская,282,2027,1800,0,1085,20,695,20,1085,9,1096,0,0,14,122,110,763,40,13,13,21
231,Вологодская область,Вологодская городская,283,549,500,0,251,21,228,21,250,2,269,0,0,3,38,39,177,3,1,2,6
232,Вологодская область,Вологодская городская,284,671,600,0,391,11,198,11,391,1,401,0,0,4,58,46,268,7,2,4,12
233,Вологодская область,Вологодская городская,285,1446,1450,0,905,19,526,19,901,4,916,0,0,8,124,104,646,15,5,8,6
