,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
21,Калужская область,Бабынинская,122,709,700,0,433,32,235,32,433,8,457,0,0,2,54,21,366,6,3,3,2
22,Калужская область,Бабынинская,123,647,650,0,408,16,226,16,408,4,420,0,0,5,52,26,326,4,1,4,2
23,Калужская область,Барятинская,201,342,350,0,115,92,143,92,115,1,206,0,0,2,23,12,163,1,5,0,0
24,Калужская область,Барятинская,202,1048,1100,0,652,99,349,99,652,16,735,0,0,6,89,55,571,4,5,2,3
25,Калужская область,Барятинская,203,1030,1100,0,618,85,397,85,618,11,692,0,0,7,75,68,526,6,7,3,0
26,Калужская область,Барятинская,204,179,205,0,145,17,43,17,145,0,162,0,0,1,18,18,121,0,2,1,1
27,Калужская область,Барятинская,205,108,115,0,60,25,30,25,60,1,84,0,0,2,8,7,67,0,0,0,0
28,Калужская область,Барятинская,206,94,110,0,76,9,25,9,76,0,85,0,0,2,3,6,72,0,0,1,1
29,Калужская область,Барятинская,207,84,100,0,70,14,16,14,70,1,83,0,0,0,1,13,68,0,1,0,0
30,Калужская область,Барятинская,208,128,130,0,68,35,27,35,68,2,101,0,0,3,11,6,81,0,0,0,0
31,Калужская область,Барятинская,209,130,115,0,74,33,8,33,74,0,107,0,0,0,9,8,88,2,0,0,0
32,Калужская область,Барятинская,210,97,110,0,53,34,23,34,53,1,86,0,0,1,6,5,71,1,2,0,0
33,Калужская область,Барятинская,211,172,225,0,72,31,122,31,72,2,101,0,0,1,15,9,74,1,0,1,0
34,Калужская область,Барятинская,212,196,245,0,74,51,120,51,74,0,125,0,0,1,7,8,106,1,2,0,0
35,Калужская область,Барятинская,213,126,125,0,70,30,25,30,70,2,98,0,0,2,5,6,85,0,0,0,0
36,Калужская область,Барятинская,214,155,190,0,71,65,54,65,71,0,136,0,0,0,11,10,113,2,0,0,0
37,Калужская область,Боровская,301,1806,1700,0,1144,52,504,52,1143,13,1182,0,0,12,129,87,917,20,5,4,8
38,Калужская область,Боровская,302,2338,2150,0,1507,62,581,62,1507,12,1557,0,0,8,154,94,1230,24,15,11,21
39,Калужская область,Боровская,303,1510,1450,0,915,58,477,58,915,7,966,0,0,3,103,79,749,8,2,9,13
40,Калужская область,Боровская,304,812,750,0,502,28,220,28,502,4,526,0,0,4,58,33,419,5,4,1,2
41,Калужская область,Боровская,305,372,300,0,227,26,47,26,227,2,251,0,0,4,26,15,196,3,1,2,4
42,Калужская область,Боровская,306,616,550,0,399,31,120,31,399,7,423,0,0,5,71,13,306,12,3,3,10
43,Калужская область,Боровская,307,1109,1100,0,708,50,342,50,708,13,745,0,0,8,66,56,590,10,6,5,4
44,Калужская область,Боровская,308,603,500,0,340,108,52,108,340,2,446,0,0,5,50,20,353,6,7,2,3
45,Калужская область,Боровская,309,408,350,0,254,10,86,10,254,2,262,0,0,1,20,25,208,2,1,2,3
46,Калужская область,Боровская,310,855,800,0,552,13,235,13,552,3,562,0,0,1,69,25,448,7,2,5,5
47,Калужская область,Боровская,311,2409,2400,0,1618,32,750,32,1618,11,1639,0,0,20,163,105,1287,18,13,10,23
48,Калужская область,Боровская,312,2586,2600,0,1650,44,906,44,1650,16,1678,0,0,14,174,128,1317,14,8,9,14
49,Калужская область,Боровская,313,2429,2400,0,1542,65,793,65,1540,17,1588,0,0,15,193,95,1216,29,14,10,16
50,Калужская область,Боровская,314,2504,2500,0,1446,34,1020,34,1446,13,1467,0,0,14,155,108,1143,17,14,10,6
51,Калужская область,Боровская,315,2940,2950,0,1814,45,1091,45,1814,20,1839,0,0,7,207,113,1450,26,12,16,8
52,Калужская область,Боровская,316,1919,1950,0,1328,61,561,61,1327,16,1372,0,0,11,132,125,1042,34,6,11,11
53,Калужская область,Боровская,317,2580,2550,0,1871,23,656,23,1870,20,1873,0,0,7,210,166,1419,30,20,12,9
54,Калужская область,Боровская,318,2344,2350,0,1484,81,785,81,1484,13,1552,0,0,15,155,108,1225,16,11,10,12
55,Калужская область,Боровская,319,2175,2150,0,1303,104,743,104,1303,21,1386,0,0,8,109,105,1139,13,5,4,3
56,Калужская область,Боровская,320,1568,1550,0,952,49,549,49,952,10,991,0,0,5,97,86,769,13,13,5,3
57,Калужская область,Боровская,321,489,450,0,273,80,97,80,273,0,353,0,0,1,35,13,295,4,2,2,1
58,Калужская область,Боровская,322,431,400,0,246,25,129,25,246,7,264,0,0,1,26,14,221,1,1,0,0
59,Калужская область,Боровская,323,701,600,0,364,150,86,150,364,8,506,0,0,6,37,32,420,2,1,6,2
60,Калужская область,Боровская,324,269,250,0,167,58,25,58,167,0,225,0,0,1,44,16,163,0,0,0,1
61,Калужская область,Боровская,325,323,330,0,204,108,18,108,204,1,311,0,0,1,19,28,257,2,3,1,0
62,Калужская область,Боровская,326,403,350,0,213,112,25,112,213,5,320,0,0,7,27,26,246,5,1,5,3
63,Калужская область,Боровская,327,620,550,0,407,29,114,29,407,4,432,0,0,5,29,22,352,9,5,4,6
64,Калужская область,Боровская,328,281,280,0,192,52,36,52,192,1,243,0,0,1,25,24,186,3,2,0,2
65,Калужская область,Боровская,329,1241,1250,0,853,54,343,54,853,12,895,0,0,5,68,46,736,14,10,7,9
66,Калужская область,Боровская,330,843,800,0,565,70,165,70,565,2,633,0,0,5,56,42,510,9,2,4,5
67,Калужская область,Боровская,331,1047,990,0,766,54,170,54,766,9,811,0,0,7,102,57,618,16,4,2,5
68,Калужская область,Боровская,332,563,550,0,352,94,104,94,352,3,443,0,0,1,29,32,371,5,3,2,0
69,Калужская область,Боровская,333,1714,1550,0,1297,50,203,50,1297,24,1323,0,0,5,121,125,1043,12,3,4,10
70,Калужская область,Боровская,334,1713,1800,0,1104,100,596,100,1104,10,1194,0,0,12,114,48,981,18,6,10,5
71,Калужская область,Боровская,335,2210,2100,0,1223,30,847,30,1222,12,1240,1,1,7,143,56,975,20,3,17,19
72,Калужская область,Дзержинская,401,232,240,0,152,27,61,27,152,4,175,0,0,0,7,13,148,4,1,1,1
73,Калужская область,Дзержинская,402,303,300,0,211,12,77,12,211,4,219,0,0,1,14,22,172,4,2,2,2
74,Калужская область,Дзержинская,403,299,260,0,158,82,20,82,158,0,240,0,0,4,23,9,198,1,1,1,3
75,Калужская область,Дзержинская,404,319,300,0,193,32,75,32,193,7,218,0,0,2,29,12,171,1,1,1,1
76,Калужская область,Дзержинская,405,271,250,0,171,29,50,29,171,1,199,0,0,0,16,18,159,3,3,0,0
77,Калужская область,Дзержинская,406,523,500,0,345,42,113,42,345,7,380,0,0,0,29,30,314,2,2,1,2
78,Калужская область,Дзержинская,407,459,440,0,302,35,103,35,302,6,331,0,0,1,32,31,260,2,4,0,1
79,Калужская область,Дзержинская,408,131,110,0,75,17,18,17,75,1,91,0,0,1,3,7,78,2,0,0,0
80,Калужская область,Дзержинская,409,582,590,0,398,80,112,80,398,3,475,0,0,3,37,55,372,2,0,6,0
81,Калужская область,Дзержинская,410,1517,1500,0,938,44,518,44,938,18,964,0,0,4,100,64,767,11,4,6,8
82,Калужская область,Дзержинская,411,1375,1300,0,902,28,370,28,902,21,909,0,0,4,105,57,718,10,6,4,5
83,Калужская область,Дзержинская,412,1517,1400,0,933,105,362,105,933,10,1028,0,0,7,120,75,784,16,13,7,6
84,Калужская область,Дзержинская,413,275,255,0,157,45,53,45,157,2,200,0,0,4,14,15,163,0,2,0,2
85,Калужская область,Дзержинская,414,415,350,0,267,37,46,37,267,0,304,0,0,0,22,21,252,4,2,1,2
86,Калужская область,Дзержинская,415,292,270,0,177,24,69,24,177,6,195,0,0,2,18,24,141,6,2,1,1
87,Калужская область,Дзержинская,416,502,470,0,374,46,50,46,374,2,418,0,0,2,42,30,332,8,0,2,2
88,Калужская область,Дзержинская,417,301,310,0,165,79,66,79,165,0,244,0,0,1,13,11,216,3,0,0,0
89,Калужская область,Дзержинская,418,2268,2300,0,1474,29,797,29,1474,30,1473,0,0,9,130,125,1156,22,9,16,6
90,Калужская область,Дзержинская,419,2982,2700,0,1834,136,730,136,1834,17,1953,0,0,13,213,135,1535,22,10,15,10
91,Калужская область,Дзержинская,420,1573,1500,0,963,78,459,78,963,13,1028,0,0,7,115,90,785,11,8,6,6
92,Калужская область,Дзержинская,421,1858,1800,0,1181,96,523,96,1181,13,1264,0,0,11,163,88,976,12,2,7,5
93,Калужская область,Дзержинская,422,1593,1500,0,972,39,489,39,972,15,996,0,0,5,121,75,754,12,9,13,7
94,Калужская область,Дзержинская,423,988,1000,0,469,85,446,85,469,3,551,0,0,1,81,55,397,7,3,6,1
95,Калужская область,Дзержинская,424,1383,1400,0,814,81,505,81,813,14,880,0,0,13,94,81,671,9,5,3,4
96,Калужская область,Дзержинская,425,969,900,0,550,36,314,36,550,8,578,0,0,7,62,45,449,2,1,6,6
97,Калужская область,Дзержинская,426,1404,1400,0,894,47,459,47,893,9,931,0,0,5,95,65,731,11,6,10,8
98,Калужская область,Дзержинская,427,2035,1900,0,1186,78,636,78,1186,13,1251,0,0,14,157,96,947,14,8,12,3
99,Калужская область,Дзержинская,428,2000,1900,0,1187,64,649,64,1186,16,1234,0,0,9,141,95,961,10,13,2,3
100,Калужская область,Дзержинская,429,989,1000,0,641,32,327,32,641,11,662,0,0,3,73,63,507,7,4,3,2
101,Калужская область,Дзержинская,430,1108,1050,0,676,18,356,18,676,12,682,0,0,2,64,56,530,8,5,10,7
102,Калужская область,Дзержинская,431,1656,1550,0,1039,28,483,28,1039,17,1050,0,0,5,119,63,831,9,6,6,11
103,Калужская область,Дзержинская,432,1727,1600,0,1173,22,405,22,1172,20,1174,0,0,10,153,77,892,16,7,8,11
104,Калужская область,Дзержинская,433,2116,2000,0,1339,82,579,82,1339,13,1408,0,0,11,189,78,1093,11,11,7,8
105,Калужская область,Дзержинская,434,947,900,0,639,21,240,21,638,19,640,0,0,3,60,62,501,5,4,4,1
106,Калужская область,Дзержинская,435,1135,1100,0,691,47,362,47,691,4,734,0,0,5,71,40,600,5,6,4,3
107,Калужская область,Дзержинская,436,563,550,0,274,125,151,125,274,3,396,0,0,3,24,34,324,5,2,1,3
108,Калужская область,Дзержинская,437,261,240,0,117,61,62,61,117,0,178,0,0,0,16,9,143,2,2,6,0
109,Калужская область,Дзержинская,438,515,500,0,291,38,171,38,291,5,324,0,0,4,35,27,255,0,2,1,0
110,Калужская область,Дзержинская,439,179,190,0,122,20,48,20,122,2,140,0,0,0,7,11,121,1,0,0,0
111,Калужская область,Дзержинская,440,138,125,0,84,13,28,13,84,0,97,0,0,0,2,4,89,0,2,0,0
112,Калужская область,Дзержинская,441,2099,2100,0,1269,51,780,51,1269,20,1300,0,0,4,122,106,1033,15,7,10,3
113,Калужская область,Думиничская,501,2011,2100,0,1188,93,819,93,1188,15,1266,0,0,4,184,127,915,11,13,5,7
114,Калужская область,Думиничская,502,2128,2100,0,1245,98,757,98,1245,23,1320,0,0,10,204,141,929,13,12,9,2
115,Калужская область,Думиничская,503,639,680,0,329,75,276,75,329,3,401,0,0,3,40,49,301,0,2,3,3
116,Калужская область,Думиничская,504,516,500,0,233,99,168,99,233,7,325,0,0,2,31,20,260,4,4,3,1
117,Калужская область,Думиничская,505,254,220,0,165,35,20,35,165,4,196,0,0,2,11,9,170,1,0,2,1
118,Калужская область,Думиничская,506,184,195,0,149,10,36,10,149,1,158,0,0,1,24,4,128,1,0,0,0
119,Калужская область,Думиничская,507,449,450,0,327,20,103,20,327,9,338,0,0,0,52,34,235,8,3,2,4
120,Калужская область,Думиничская,508,450,450,0,297,33,120,33,297,8,322,0,0,2,63,39,216,1,0,1,0
121,Калужская область,Думиничская,509,191,180,0,98,18,64,18,98,0,116,0,0,1,14,10,88,1,2,0,0
122,Калужская область,Думиничская,510,138,130,0,45,51,34,51,45,1,95,0,0,0,5,7,83,0,0,0,0
123,Калужская область,Думиничская,511,1072,1200,0,470,175,555,175,470,8,637,0,0,6,51,42,526,4,4,4,0
124,Калужская область,Думиничская,512,410,440,0,229,67,144,67,229,2,294,0,0,3,39,29,217,0,5,1,0
125,Калужская область,Думиничская,513,635,650,0,287,173,190,173,287,6,454,0,0,2,63,35,347,4,0,3,0
126,Калужская область,Думиничская,514,218,245,0,144,21,80,21,144,3,162,0,0,0,15,35,109,1,0,1,1
127,Калужская область,Думиничская,515,126,120,0,87,13,20,13,87,0,100,0,0,1,3,9,87,0,0,0,0
128,Калужская область,Думиничская,516,178,190,0,76,17,97,17,76,1,92,0,0,1,15,7,69,0,0,0,0
129,Калужская область,Думиничская,517,112,110,0,66,16,28,16,66,0,82,0,0,0,10,5,63,1,3,0,0
130,Калужская область,Думиничская,518,247,250,0,144,54,52,54,144,0,198,0,0,1,16,16,164,1,0,0,0
131,Калужская область,Думиничская,519,233,240,0,112,54,74,54,112,0,166,0,0,1,12,6,144,0,2,1,0
132,Калужская область,Жиздринская,601,2115,2100,0,1322,113,665,113,1322,15,1420,0,0,18,209,78,1083,12,11,3,6
133,Калужская область,Жиздринская,602,1346,1300,0,803,133,364,133,803,25,911,0,0,4,124,68,690,8,10,4,3
134,Калужская область,Жиздринская,603,905,900,0,558,52,290,52,558,10,600,0,0,5,92,54,435,6,2,6,0
135,Калужская область,Жиздринская,604,342,430,0,176,104,150,104,176,1,279,0,0,2,31,36,208,1,1,0,0
136,Калужская область,Жиздринская,605,213,230,0,124,40,66,40,124,6,158,0,0,0,16,12,120,2,2,2,4
137,Калужская область,Жиздринская,606,226,280,0,162,29,89,29,162,3,188,0,0,2,23,18,144,0,0,0,1
138,Калужская область,Жиздринская,607,303,360,0,222,50,88,50,222,12,260,0,0,2,35,30,187,4,1,1,0
139,Калужская область,Жиздринская,608,195,200,0,137,24,39,24,137,2,159,0,0,0,9,17,132,0,1,0,0
140,Калужская область,Жиздринская,609,247,250,0,175,27,48,27,175,6,196,0,0,1,24,18,144,1,6,1,1
141,Калужская область,Жиздринская,610,248,300,0,170,36,94,36,170,0,206,0,0,0,18,18,167,2,1,0,0
142,Калужская область,Жиздринская,611,321,350,0,188,38,124,38,188,1,225,0,0,1,26,13,179,3,0,1,2
143,Калужская область,Жиздринская,612,333,380,0,212,35,133,35,212,0,247,0,0,4,35,26,179,2,1,0,0
144,Калужская область,Жиздринская,613,230,260,0,152,25,83,25,152,1,176,0,0,0,10,34,127,2,1,0,2
145,Калужская область,Жиздринская,614,211,250,0,135,36,79,36,135,0,171,0,0,0,16,12,143,0,0,0,0
146,Калужская область,Жиздринская,615,146,210,0,105,27,78,27,105,6,126,0,0,0,33,9,83,0,0,0,1
147,Калужская область,Жиздринская,616,100,100,0,63,21,16,21,63,0,84,0,0,0,5,12,66,0,0,0,1
148,Калужская область,Жуковская,701,1850,1850,0,1058,739,53,739,1055,12,1782,0,0,2,156,100,1480,18,3,9,14
149,Калужская область,Жуковская,702,272,350,0,172,52,126,52,172,2,222,0,0,3,21,12,182,0,0,1,3
150,Калужская область,Жуковская,703,1166,1050,0,757,106,187,106,757,6,857,0,0,8,77,73,674,11,4,5,5
151,Калужская область,Жуковская,704,1393,1400,0,823,146,431,146,823,8,961,0,0,3,134,60,749,4,5,3,3
152,Калужская область,Жуковская,705,196,210,0,92,86,32,86,92,0,178,0,0,0,20,11,144,1,2,0,0
153,Калужская область,Жуковская,706,279,280,0,242,14,24,14,242,0,256,0,0,1,13,24,217,1,0,0,0
154,Калужская область,Жуковская,707,320,340,0,247,14,79,14,247,5,256,0,0,0,28,12,205,5,5,1,0
155,Калужская область,Жуковская,708,148,170,0,133,4,33,4,133,0,137,0,0,0,12,5,118,1,1,0,0
156,Калужская область,Жуковская,709,506,530,0,356,40,134,40,356,3,393,0,0,1,31,16,344,0,1,0,0
157,Калужская область,Жуковская,710,383,390,0,344,23,23,23,344,1,366,0,0,3,30,12,316,2,1,0,2
158,Калужская область,Жуковская,711,931,880,0,662,35,183,35,662,9,688,0,0,3,65,25,567,8,5,8,7
159,Калужская область,Жуковская,712,664,700,0,502,142,56,142,502,7,637,0,0,1,61,36,520,4,4,4,7
160,Калужская область,Жуковская,713,758,750,0,575,57,118,57,575,4,628,0,0,2,69,41,509,1,4,2,0
161,Калужская область,Жуковская,714,278,250,0,169,43,38,43,169,2,210,0,0,0,21,15,172,0,2,0,0
162,Калужская область,Жуковская,715,468,500,0,363,54,83,54,363,7,410,0,0,1,35,15,346,4,0,1,8
163,Калужская область,Жуковская,716,720,700,0,477,42,181,42,477,3,516,0,0,12,42,33,418,4,1,4,2
164,Калужская область,Жуковская,717,683,700,0,410,137,153,137,410,4,543,0,0,3,44,42,442,2,3,4,3
165,Калужская область,Жуковская,718,633,640,0,512,23,105,23,512,5,530,0,0,4,42,45,423,10,2,2,2
166,Калужская область,Жуковская,719,1201,1200,0,700,31,469,31,700,8,723,0,0,3,59,45,587,10,7,7,5
167,Калужская область,Жуковская,720,994,950,0,597,37,316,37,597,4,630,0,0,12,63,39,497,12,5,2,0
168,Калужская область,Жуковская,721,1442,1550,0,898,20,632,20,898,14,904,0,0,7,86,56,727,7,2,8,11
169,Калужская область,Жуковская,722,994,1050,0,646,36,368,36,646,6,676,0,0,5,74,32,532,9,4,4,16
170,Калужская область,Жуковская,723,1157,1100,0,757,29,314,29,757,9,777,0,0,3,79,51,622,7,2,8,5
171,Калужская область,Жуковская,724,1184,1200,0,727,26,447,26,727,13,740,0,0,9,56,30,620,6,8,6,5
172,Калужская область,Жуковская,725,1856,1800,0,1352,27,421,27,1352,26,1353,0,0,24,192,85,981,28,15,16,12
173,Калужская область,Жуковская,726,1792,1750,0,1320,30,400,30,1320,25,1325,0,0,18,175,46,1015,24,18,9,20
174,Калужская область,Жуковская,727,2009,2000,0,1481,14,505,14,1481,24,1471,0,0,16,178,113,1090,27,11,16,20
175,Калужская область,Жуковская,728,2027,2150,0,1371,33,746,33,1371,17,1387,0,0,12,152,74,1100,14,5,17,13
176,Калужская область,Жуковская,729,2150,2150,0,1383,76,691,76,1383,20,1439,0,0,7,147,117,1120,11,21,10,6
177,Калужская область,Жуковская,730,1820,1750,0,1038,34,678,34,1038,18,1054,0,0,8,119,73,824,12,8,6,4
178,Калужская область,Жуковская,731,1731,1800,0,1113,50,637,50,1113,14,1149,0,0,7,159,60,896,9,7,8,3
179,Калужская область,Жуковская,732,1653,1700,0,1040,44,616,44,1040,20,1064,0,0,6,141,71,814,13,7,6,6
180,Калужская область,Жуковская,733,1624,1650,0,1039,50,561,50,1039,15,1074,0,0,2,150,68,814,8,9,17,6
181,Калужская область,Жуковская,734,1689,1700,0,1029,34,637,34,1028,14,1048,0,0,10,156,78,767,13,5,9,10
182,Калужская область,Износковская,801,203,220,0,103,96,21,96,103,1,198,0,0,1,9,9,178,1,0,0,0
183,Калужская область,Износковская,802,263,300,0,178,74,48,74,178,2,250,0,0,1,25,36,180,1,1,1,5
184,Калужская область,Износковская,803,181,190,0,142,35,13,35,142,3,174,0,0,0,9,25,140,0,0,0,0
185,Калужская область,Износковская,804,1093,1300,0,834,179,287,179,834,15,998,0,0,11,106,125,731,11,9,4,1
186,Калужская область,Износковская,805,154,190,0,84,69,37,69,84,0,153,0,0,0,7,8,135,0,0,0,3
187,Калужская область,Износковская,806,244,200,0,111,39,50,39,111,1,149,0,0,2,27,16,100,1,3,0,0
188,Калужская область,Износковская,807,1179,1200,0,886,111,203,111,886,16,981,0,0,7,129,120,692,16,8,4,5
189,Калужская область,Износковская,808,109,150,0,62,42,46,42,62,0,104,0,0,0,13,2,85,1,2,1,0
190,Калужская область,Износковская,809,219,230,0,151,58,21,58,151,4,205,0,0,1,12,16,171,3,0,1,1
191,Калужская область,Износковская,810,220,230,0,123,88,19,88,123,4,207,0,0,1,18,21,165,0,1,0,1
192,Калужская область,"Калуга, Ленинская",901,2455,2200,0,1580,126,494,126,1578,13,1691,0,0,17,215,72,1270,46,14,25,32
193,Калужская область,"Калуга, Ленинская",902,1945,1600,0,1052,308,240,308,1052,17,1343,0,0,16,162,84,999,31,11,16,24
194,Калужская область,"Калуга, Ленинская",903,2644,2500,0,1710,52,738,52,1710,18,1744,0,0,18,193,98,1331,44,5,26,29
195,Калужская область,"Калуга, Ленинская",904,1745,1600,0,1064,29,507,29,1064,16,1077,0,0,11,149,60,794,24,6,13,20
196,Калужская область,"Калуга, Ленинская",905,2397,2000,0,1610,32,358,32,1608,14,1626,0,0,19,196,85,1235,48,8,9,26
197,Калужская область,"Калуга, Ленинская",906,1638,1500,0,1051,39,410,39,1051,18,1072,0,0,14,135,62,781,34,8,13,25
198,Калужская область,"Калуга, Ленинская",907,642,500,0,376,8,116,8,376,6,378,0,0,2,47,38,264,13,4,4,6
199,Калужская область,"Калуга, Ленинская",908,2039,1500,0,1108,35,357,35,1108,11,1132,0,0,5,120,65,867,41,7,12,15
200,Калужская область,"Калуга, Ленинская",909,1567,1200,0,932,25,243,25,931,14,942,0,0,8,113,60,702,26,5,11,17
201,Калужская область,"Калуга, Ленинская",910,1529,1200,0,944,27,229,27,944,18,953,0,0,9,125,56,705,26,4,13,15
202,Калужская область,"Калуга, Ленинская",911,1401,1200,0,879,42,279,42,878,12,908,0,0,9,107,44,690,20,11,13,14
203,Калужская область,"Калуга, Ленинская",912,2497,2000,0,1592,32,376,32,1592,23,1601,0,0,8,158,91,1260,37,9,18,20
204,Калужская область,"Калуга, Ленинская",913,2302,2000,0,1439,37,524,37,1437,12,1462,0,0,14,153,73,1125,41,8,29,19
205,Калужская область,"Калуга, Ленинская",914,2402,2000,0,1453,40,507,40,1452,10,1482,0,0,12,185,93,1117,36,12,11,16
206,Калужская область,"Калуга, Ленинская",915,1384,1200,0,763,56,381,56,763,11,808,0,0,6,70,69,606,18,11,10,18
207,Калужская область,"Калуга, Ленинская",916,1262,1000,0,800,31,169,31,800,8,823,0,0,5,95,57,633,17,4,8,4
208,Калужская область,"Калуга, Ленинская",917,1907,1500,0,1191,69,240,69,1191,26,1234,0,0,9,148,80,943,21,9,11,13
209,Калужская область,"Калуга, Ленинская",918,2320,2000,0,1422,61,517,61,1421,20,1462,0,0,18,149,98,1116,30,15,19,17
210,Калужская область,"Калуга, Ленинская",919,2202,2000,0,1393,34,573,34,1393,10,1417,0,0,10,153,85,1113,21,9,11,15
211,Калужская область,"Калуга, Ленинская",920,2315,2000,0,1428,100,472,100,1427,18,1509,0,0,9,209,80,1122,26,14,18,31
212,Калужская область,"Калуга, Ленинская",921,2438,2000,0,1572,45,383,45,1572,22,1595,0,0,17,201,105,1194,26,13,15,24
213,Калужская область,"Калуга, Ленинская",922,2374,2000,0,1587,48,365,48,1587,22,1613,0,0,13,188,84,1219,47,12,24,26
214,Калужская область,"Калуга, Ленинская",923,2079,2000,0,1346,64,590,64,1346,16,1394,0,0,15,133,86,1079,36,13,11,21
215,Калужская область,"Калуга, Ленинская",924,1720,1500,0,1057,29,414,29,1057,14,1072,0,0,13,118,56,823,25,11,12,14
216,Калужская область,"Калуга, Ленинская",925,1909,1700,0,1293,51,356,51,1293,14,1330,0,0,9,141,89,1022,24,7,15,23
217,Калужская область,"Калуга, Ленинская",926,2547,2200,0,1601,55,544,55,1601,16,1640,0,0,11,181,111,1253,36,9,17,22
218,Калужская область,"Калуга, Ленинская",927,2375,2000,0,1477,72,451,72,1476,22,1526,0,0,13,187,110,1135,28,17,14,22
219,Калужская область,"Калуга, Ленинская",928,1910,1800,0,1160,90,550,90,1160,21,1229,0,0,12,121,74,946,20,11,20,25
220,Калужская область,"Калуга, Ленинская",929,1846,1500,0,1110,201,189,201,1110,11,1300,0,0,6,154,63,998,29,10,16,24
221,Калужская область,"Калуга, Ленинская",930,2165,2000,0,1339,88,573,88,1339,18,1409,0,0,18,151,90,1101,17,6,12,14
222,Калужская область,"Калуга, Ленинская",931,1298,1000,0,908,22,70,22,908,8,922,0,0,7,103,64,693,23,6,11,15
223,Калужская область,"Калуга, Ленинская",932,2470,2200,0,1595,33,572,33,1594,23,1604,0,0,17,183,109,1200,36,13,16,30
224,Калужская область,"Калуга, Ленинская",933,2485,2200,0,1601,32,567,32,1598,25,1605,0,0,18,189,103,1200,27,27,19,22
225,Калужская область,"Калуга, Ленинская",934,2128,2000,0,1415,46,539,46,1415,26,1435,0,0,15,153,120,1096,22,11,9,9
226,Калужская область,"Калуга, Ленинская",935,2336,2000,0,1484,39,477,39,1475,18,1496,0,0,10,169,101,1149,29,16,10,12
227,Калужская область,"Калуга, Ленинская",936,2248,2000,0,1485,37,478,37,1483,11,1509,0,0,12,181,113,1138,25,15,12,13
228,Калужская область,"Калуга, Ленинская",937,2262,2000,0,1481,39,480,39,1478,17,1500,0,0,25,175,105,1110,41,6,16,22
229,Калужская область,"Калуга, Ленинская",938,3027,2500,0,1976,41,483,41,1976,16,2001,0,0,14,228,97,1557,50,11,20,24
230,Калужская область,"Калуга, Ленинская",939,2800,2200,0,1835,33,332,33,1817,20,1830,0,0,12,193,113,1394,44,19,21,34
231,Калужская область,"Калуга, Ленинская",940,3334,2500,0,2305,39,156,39,2299,29,2309,0,0,16,256,164,1737,66,11,29,30
232,Калужская область,"Калуга, Ленинская",941,2930,2200,0,1949,20,231,20,1946,24,1942,0,0,9,235,130,1484,28,13,21,22
