,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
36,Республика Ингушетия,Малгобекская городская,37,1340,1300,0,1076,0,224,0,1076,2,1074,0,0,8,63,54,879,9,3,16,42
37,Республика Ингушетия,Малгобекская городская,38,1121,1100,0,935,4,161,4,935,4,935,0,0,5,66,8,812,20,7,4,13
38,Республика Ингушетия,Малгобекская городская,39,517,500,0,414,0,86,0,414,3,411,0,0,2,29,10,340,4,2,5,19
39,Республика Ингушетия,Малгобекская,40,1637,1500,0,1294,5,201,5,1294,0,1299,0,0,4,64,58,1072,26,8,32,35
40,Республика Ингушетия,Малгобекская,41,1076,1000,0,847,4,149,4,847,0,851,0,0,3,42,38,703,15,6,21,23
41,Республика Ингушетия,Малгобекская,42,2275,2100,0,1902,7,191,7,1902,0,1909,0,0,6,94,84,1575,40,12,46,52
42,Республика Ингушетия,Малгобекская,43,1184,1100,0,948,3,149,3,948,0,951,0,0,3,47,42,785,19,6,23,26
43,Республика Ингушетия,Малгобекская,44,1399,1300,0,1140,4,156,4,1140,0,1144,0,0,4,56,51,944,22,8,28,31
44,Республика Ингушетия,Малгобекская,45,1104,1000,0,849,3,148,3,849,0,852,0,0,3,42,38,703,16,6,21,23
45,Республика Ингушетия,Малгобекская,46,858,860,0,685,0,175,0,685,7,678,0,0,2,48,3,600,4,1,4,16
46,Республика Ингушетия,Малгобекская,47,2073,1950,0,1705,15,230,15,1705,5,1715,0,0,1,46,4,1638,12,1,2,11
47,Республика Ингушетия,Малгобекская,48,1351,1300,0,1076,4,220,4,1076,0,1080,0,0,4,53,48,891,20,8,26,30
48,Республика Ингушетия,Малгобекская,49,2013,2000,0,1577,6,417,6,1577,0,1583,0,0,5,78,70,1306,33,10,38,43
49,Республика Ингушетия,Малгобекская,50,420,422,0,329,3,90,3,329,3,329,0,0,1,15,4,294,8,1,1,5
50,Республика Ингушетия,Малгобекская,51,823,800,0,665,16,119,16,665,0,681,0,0,2,34,30,562,13,4,17,19
51,Республика Ингушетия,Малгобекская,52,1699,1600,0,1495,4,101,4,1495,0,1499,0,0,5,74,66,1237,30,10,36,41
52,Республика Ингушетия,Малгобекская,53,1627,1500,0,1268,10,222,10,1268,13,1265,0,0,0,49,7,1170,25,0,2,12
53,Республика Ингушетия,Малгобекская,54,1451,1400,0,1157,3,240,3,1157,0,1160,0,0,4,57,51,957,23,8,28,32
54,Республика Ингушетия,Малгобекская,55,1530,1400,0,1243,4,153,4,1243,0,1247,0,0,4,62,55,1029,25,8,30,34
55,Республика Ингушетия,Малгобекская,56,1587,1500,0,1302,5,193,5,1302,0,1307,0,0,4,64,58,1079,26,8,32,36
56,Республика Ингушетия,Малгобекская,57,1288,1200,0,1025,3,172,3,1025,0,1028,0,0,3,51,46,849,20,6,25,28
57,Республика Ингушетия,Малгобекская,58,1163,1050,0,939,11,100,11,939,3,947,0,0,4,67,9,801,30,6,6,24
58,Республика Ингушетия,Малгобекская,59,1618,1500,0,1340,5,155,5,1340,0,1345,0,0,4,66,59,1110,28,8,33,37
59,Республика Ингушетия,Малгобекская,60,1613,1500,0,1285,4,211,4,1285,0,1289,0,0,4,64,57,1064,26,8,31,35
60,Республика Ингушетия,Малгобекская,61,1621,1500,0,1299,5,196,5,1299,0,1304,0,0,4,64,58,1075,27,8,32,36
61,Республика Ингушетия,Малгобекская,62,626,600,0,507,2,91,2,507,0,509,0,0,2,25,23,420,8,4,13,14
62,Республика Ингушетия,Назрановская городская,63,1544,1500,0,1201,13,286,13,1201,10,1204,0,0,11,71,65,996,26,2,23,10
63,Республика Ингушетия,Назрановская городская,64,1688,1650,0,1309,68,273,68,1309,10,1367,0,0,6,70,5,1210,34,8,8,26
64,Республика Ингушетия,Назрановская городская,65,2100,2100,0,1649,6,445,6,1649,0,1655,0,0,15,85,90,1388,33,5,26,13
65,Республика Ингушетия,Назрановская городская,66,2605,2600,0,2042,0,558,0,2042,49,1993,0,0,20,114,114,1644,43,5,35,18
66,Республика Ингушетия,Назрановская городская,67,2500,2500,0,2011,0,489,0,2011,0,2011,0,0,18,107,107,1673,44,4,38,20
67,Республика Ингушетия,Назрановская городская,68,2525,2550,0,1963,2,585,2,1963,0,1965,0,0,18,113,105,1615,46,4,42,22
68,Республика Ингушетия,Назрановская городская,69,1017,1300,0,772,245,283,245,772,3,1014,0,0,7,61,53,848,20,1,17,7
69,Республика Ингушетия,Назрановская городская,70,1486,1450,0,1192,0,258,0,1192,10,1182,0,0,12,68,62,986,22,3,22,7
70,Республика Ингушетия,Назрановская городская,71,1996,2000,0,1560,5,435,5,1560,22,1543,0,0,3,135,7,1314,40,6,5,33
71,Республика Ингушетия,Назрановская городская,72,2519,2500,0,2011,6,483,6,2011,0,2017,0,0,18,116,102,1681,47,4,37,12
72,Республика Ингушетия,Назрановская городская,73,2131,2100,0,1663,8,429,8,1663,33,1638,0,0,13,102,92,1347,37,3,32,12
73,Республика Ингушетия,Назрановская городская,74,2545,2500,0,1976,0,524,0,1976,0,1976,0,0,20,118,112,1624,46,4,40,12
74,Республика Ингушетия,Назрановская городская,75,1853,2300,0,1853,0,447,0,1853,0,1853,0,0,17,110,99,1535,40,4,33,15
75,Республика Ингушетия,Назрановская городская,76,2000,2000,0,1554,2,444,2,1554,2,1554,0,0,14,91,82,1291,32,3,29,12
76,Республика Ингушетия,Назрановская городская,77,2599,2600,0,2077,3,520,3,2077,0,2080,0,0,16,124,112,1720,45,4,41,18
77,Республика Ингушетия,Назрановская городская,78,2541,2500,0,1991,1,508,1,1991,0,1992,0,0,52,124,112,1584,40,10,56,14
78,Республика Ингушетия,Назрановская городская,79,2743,2700,0,2150,1,549,1,2150,14,2137,0,0,19,151,116,1744,49,2,41,15
79,Республика Ингушетия,Назрановская городская,80,2528,2500,0,1967,9,524,9,1967,2,1974,0,0,18,115,59,1647,51,4,36,44
80,Республика Ингушетия,Назрановская городская,81,2761,2800,0,2186,0,614,0,2186,4,2182,0,0,18,134,117,1803,50,2,41,17
81,Республика Ингушетия,Назрановская городская,82,2366,2247,0,1856,19,372,19,1856,22,1853,0,0,1,117,15,1651,27,2,3,37
82,Республика Ингушетия,Назрановская,83,1559,1559,0,1269,0,290,0,1269,0,1269,0,0,16,62,55,1049,10,4,34,39
83,Республика Ингушетия,Назрановская,84,1924,1727,0,1566,0,161,0,1566,0,1566,0,0,17,83,68,1294,12,5,41,46
84,Республика Ингушетия,Назрановская,85,1695,1707,0,1397,6,304,6,1397,11,1392,0,0,2,59,22,1232,13,2,18,44
85,Республика Ингушетия,Назрановская,86,842,863,0,669,26,168,26,669,6,689,0,0,7,37,1,618,14,2,5,5
86,Республика Ингушетия,Назрановская,87,1563,1563,0,1272,0,291,0,1272,0,1272,0,0,14,67,55,1051,10,4,34,37
87,Республика Ингушетия,Назрановская,88,2210,1990,0,1794,0,196,0,1794,0,1794,0,0,19,95,77,1484,14,5,47,53
88,Республика Ингушетия,Назрановская,89,1701,1701,0,1391,2,308,2,1391,0,1393,0,0,15,74,60,1151,11,4,37,41
89,Республика Ингушетия,Назрановская,90,2348,2063,0,1869,0,194,0,1869,0,1869,0,0,12,103,86,1517,41,13,42,55
90,Республика Ингушетия,Назрановская,91,1797,1797,0,1655,0,142,0,1655,4,1651,0,0,6,101,8,1452,20,3,2,59
91,Республика Ингушетия,Назрановская,92,2238,2015,0,1902,0,113,0,1902,18,1884,0,0,2,38,2,1806,12,1,2,21
92,Республика Ингушетия,Назрановская,93,1775,1775,0,1615,0,160,0,1615,0,1615,0,0,17,85,70,1335,13,5,43,47
93,Республика Ингушетия,Назрановская,94,2030,1835,0,1668,5,162,5,1668,13,1660,0,0,5,68,4,1483,16,1,4,79
94,Республика Ингушетия,Назрановская,95,2517,2217,0,2007,2,208,2,2007,0,2009,0,0,22,106,87,1660,16,6,53,59
95,Республика Ингушетия,Назрановская,96,2540,2300,0,2095,5,200,5,2095,0,2100,0,0,13,111,41,1668,6,6,36,219
96,Республика Ингушетия,Назрановская,97,1456,1471,0,1194,5,272,5,1194,0,1199,0,0,13,63,52,991,9,4,32,35
97,Республика Ингушетия,Назрановская,98,2063,1856,0,1655,5,196,5,1655,0,1660,0,0,18,89,72,1370,13,5,44,49
98,Республика Ингушетия,Назрановская,99,111,111,0,92,0,19,0,92,0,92,0,0,1,5,4,76,1,0,2,3
99,Республика Ингушетия,Назрановская,100,1685,1703,0,1388,0,315,0,1388,0,1388,0,0,15,73,60,1147,11,4,37,41
100,Республика Ингушетия,Назрановская,101,2410,2129,0,1931,0,198,0,1931,0,1931,0,0,21,102,83,1596,15,6,51,57
101,Республика Ингушетия,Назрановская,102,2746,2492,0,2262,9,221,9,2262,0,2271,0,0,24,120,98,1877,18,7,60,67
102,Республика Ингушетия,Назрановская,103,2717,2432,0,2221,1,210,1,2221,0,2222,0,0,24,118,96,1836,17,7,59,65
103,Республика Ингушетия,Назрановская,104,1819,1822,0,1485,4,333,4,1485,0,1489,0,0,18,91,64,1202,16,14,35,49
104,Республика Ингушетия,Назрановская,105,1515,1512,0,1234,3,275,3,1234,0,1237,0,0,13,66,53,1022,10,4,33,36
105,Республика Ингушетия,Назрановская,106,1700,1865,0,1700,0,165,0,1700,5,1695,0,0,18,90,73,1401,13,5,45,50
106,Республика Ингушетия,Назрановская,107,1635,1629,0,1329,0,300,0,1329,0,1329,0,0,14,70,57,1097,13,4,35,39
107,Республика Ингушетия,Назрановская,108,1780,1780,0,1448,0,332,0,1448,0,1448,0,0,16,77,62,1198,10,4,38,43
108,Республика Ингушетия,Назрановская,109,2130,1835,0,1756,6,73,6,1756,0,1762,0,0,19,93,81,1450,14,6,47,52
109,Республика Ингушетия,Назрановская,110,1955,1767,0,1553,47,167,47,1553,0,1600,0,0,17,85,69,1322,13,5,42,47
110,Республика Ингушетия,Назрановская,111,1409,1410,0,1151,8,251,8,1151,14,1145,0,0,3,89,8,984,31,9,4,17
111,Республика Ингушетия,Сунженская,121,2618,2386,0,2354,2,30,2,2354,0,2356,0,0,35,89,80,2005,40,10,51,46
112,Республика Ингушетия,Сунженская,122,2913,2630,0,2501,89,40,89,2501,0,2590,0,0,43,91,92,2214,42,15,48,45
113,Республика Ингушетия,Сунженская,123,1369,1247,0,1131,9,107,9,1131,22,1118,0,0,2,68,4,990,31,1,2,20
114,Республика Ингушетия,Сунженская,124,2244,2039,0,2009,2,28,2,2009,0,2011,0,0,20,72,70,1711,38,12,56,32
115,Республика Ингушетия,Сунженская,125,2114,1912,0,1798,8,106,8,1798,20,1786,0,0,5,118,7,1601,41,5,1,8
116,Республика Ингушетия,Сунженская,126,2633,2390,0,2331,0,59,0,2331,0,2331,0,0,10,93,91,2004,41,2,69,21
117,Республика Ингушетия,Сунженская,127,1808,1568,0,1483,73,12,73,1483,0,1556,0,0,22,48,51,1342,31,5,29,28
118,Республика Ингушетия,Сунженская,128,1479,1292,0,1217,62,13,62,1217,0,1279,0,0,21,37,38,1101,26,7,25,24
119,Республика Ингушетия,Сунженская,129,955,865,0,853,0,12,0,853,0,853,0,0,18,29,28,725,15,10,16,12
120,Республика Ингушетия,Сунженская,130,1074,969,0,956,0,13,0,956,0,956,0,0,12,35,36,823,16,5,15,14
121,Республика Ингушетия,Сунженская,131,960,866,0,852,0,14,0,852,0,852,0,0,16,23,26,733,15,2,15,22
122,Республика Ингушетия,Сунженская,132,495,560,0,437,4,119,4,437,0,441,0,0,1,11,0,412,4,0,0,13
123,Республика Ингушетия,Сунженская,133,116,117,0,116,0,1,0,116,0,116,0,0,0,2,0,114,0,0,0,0
124,Республика Ингушетия,Сунженская,134,184,176,0,174,0,2,0,174,0,174,0,0,3,4,4,149,4,0,5,5
125,Республика Ингушетия,Сунженская,135,290,280,0,268,7,5,7,268,0,275,0,0,4,9,8,233,5,5,6,5
126,Республика Ингушетия,Сунженская,136,790,616,0,601,9,6,9,601,0,610,0,0,9,24,25,517,8,3,13,11
127,Республика Ингушетия,Сунженская,137,1975,2070,0,1815,160,95,160,1815,171,1804,0,0,4,61,42,1677,15,3,2,0
128,Республика Ингушетия,Сунженская городская,112,2194,2200,0,1803,25,372,25,1803,0,1828,0,0,27,79,77,1503,34,11,59,38
129,Республика Ингушетия,Сунженская городская,113,1382,1300,0,1108,0,192,0,1108,8,1100,0,0,1,34,1,1051,8,1,1,3
130,Республика Ингушетия,Сунженская городская,114,2745,2600,0,2460,0,140,0,2460,0,2460,0,0,21,61,45,2218,21,8,41,45
131,Республика Ингушетия,Сунженская городская,115,1584,1500,0,1260,1,239,1,1260,0,1261,0,0,19,54,53,1035,24,8,42,26
132,Республика Ингушетия,Сунженская городская,116,1500,1500,0,1328,0,172,0,1328,0,1328,0,0,18,53,52,1109,23,7,41,25
133,Республика Ингушетия,Сунженская городская,117,2104,2600,0,1773,50,777,50,1773,0,1823,0,0,27,78,76,1499,34,11,60,38
134,Республика Ингушетия,Сунженская городская,118,2450,2400,0,2027,6,367,6,2027,0,2033,0,0,6,219,11,1651,57,16,6,67
135,Республика Ингушетия,Сунженская городская,119,2035,1950,0,1950,0,0,0,1950,0,1950,0,0,11,50,37,1780,12,10,30,20
136,Республика Ингушетия,Сунженская городская,120,2327,2250,0,1909,0,341,0,1909,23,1886,0,0,38,348,48,1235,132,27,25,33
