,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
35,Республика Марий Эл,Звениговская,231,963,980,0,587,30,363,30,587,0,617,0,0,3,106,50,440,5,8,3,2
36,Республика Марий Эл,Звениговская,232,1072,1090,0,613,28,449,28,613,16,625,0,0,4,99,41,453,13,2,8,5
37,Республика Марий Эл,Звениговская,233,1058,950,0,580,111,259,111,580,7,684,0,0,3,102,55,514,5,1,2,2
38,Республика Марий Эл,Звениговская,234,807,820,0,499,28,293,28,499,6,521,0,0,9,83,25,387,9,6,0,2
39,Республика Марий Эл,Звениговская,235,1139,1190,0,703,35,452,35,703,7,731,0,0,2,129,45,535,7,6,3,4
40,Республика Марий Эл,Звениговская,236,1292,1390,0,787,30,573,30,787,10,807,0,0,10,161,48,569,9,4,2,4
41,Республика Марий Эл,Звениговская,237,286,280,0,171,22,87,22,171,0,193,0,0,0,30,13,145,3,2,0,0
42,Республика Марий Эл,Звениговская,238,355,340,0,238,18,84,18,238,6,250,0,0,5,28,19,187,8,3,0,0
43,Республика Марий Эл,Звениговская,239,267,270,0,234,7,29,7,234,3,238,0,0,1,11,8,215,1,2,0,0
44,Республика Марий Эл,Звениговская,240,1332,1330,0,831,30,469,30,831,12,849,0,0,6,119,65,637,9,6,7,0
45,Республика Марий Эл,Звениговская,241,1295,1290,0,759,60,471,60,759,6,813,0,0,2,121,42,627,6,6,4,5
46,Республика Марий Эл,Звениговская,242,735,720,0,415,36,269,36,415,3,448,0,0,2,54,36,351,5,0,0,0
47,Республика Марий Эл,Звениговская,243,1076,1060,0,615,57,388,57,615,11,661,0,0,4,105,42,494,8,2,2,4
48,Республика Марий Эл,Звениговская,244,1134,1150,0,757,30,363,30,757,5,782,0,0,2,148,48,565,7,6,2,4
49,Республика Марий Эл,Звениговская,245,1024,1050,0,671,16,363,16,671,13,674,0,0,7,113,40,500,5,4,2,3
50,Республика Марий Эл,Звениговская,246,414,400,0,243,20,137,20,243,2,261,0,0,2,56,19,177,2,4,1,0
51,Республика Марий Эл,Звениговская,247,1416,1460,0,738,127,595,127,738,10,855,0,0,11,127,87,606,5,12,1,6
52,Республика Марий Эл,Звениговская,248,1142,1100,0,514,125,461,125,514,7,632,0,0,3,108,61,449,4,2,5,0
53,Республика Марий Эл,Звениговская,249,1528,1520,0,761,135,624,135,761,10,886,0,0,6,141,73,640,8,8,3,7
54,Республика Марий Эл,Звениговская,250,827,850,0,454,83,313,83,454,6,531,0,0,3,67,30,428,3,0,0,0
55,Республика Марий Эл,Звениговская,251,532,520,0,278,64,178,64,278,1,341,0,0,1,75,14,249,0,1,1,0
56,Республика Марий Эл,Звениговская,252,813,850,0,490,41,319,41,490,4,527,0,0,2,84,29,396,7,4,2,3
57,Республика Марий Эл,Звениговская,253,522,550,0,284,49,217,49,284,2,331,0,0,0,46,19,259,5,0,1,1
58,Республика Марий Эл,Звениговская,254,474,510,0,282,46,182,46,282,4,324,0,0,0,57,14,246,3,1,2,1
59,Республика Марий Эл,Звениговская,255,496,520,0,264,60,196,60,264,0,324,0,0,3,38,23,254,1,2,3,0
60,Республика Марий Эл,Звениговская,256,510,560,0,309,23,228,23,309,5,327,0,0,1,70,26,221,5,2,1,1
61,Республика Марий Эл,Звениговская,257,544,550,0,308,38,204,38,308,3,343,0,0,3,76,28,234,0,1,1,0
62,Республика Марий Эл,Звениговская,258,462,470,0,246,27,197,27,246,5,268,0,0,0,58,12,196,0,1,1,0
63,Республика Марий Эл,Звениговская,259,248,240,0,142,19,79,19,142,1,160,0,0,0,23,11,125,0,1,0,0
64,Республика Марий Эл,Звениговская,260,570,600,0,227,133,240,133,227,2,358,0,0,1,60,36,256,3,0,0,2
65,Республика Марий Эл,Звениговская,261,579,620,0,358,33,229,33,358,3,388,0,0,2,92,32,258,2,1,1,0
66,Республика Марий Эл,Звениговская,262,726,660,0,469,15,176,15,469,9,475,0,0,5,70,22,365,6,2,0,5
67,Республика Марий Эл,Звениговская,263,132,110,0,71,14,25,14,71,0,85,0,0,0,7,9,62,3,1,2,1
68,Республика Марий Эл,Звениговская,264,201,200,0,96,67,37,67,96,1,162,0,0,2,9,11,134,3,1,1,1
69,Республика Марий Эл,Звениговская,265,347,350,0,193,38,119,38,193,0,231,0,0,2,27,17,182,3,0,0,0
70,Республика Марий Эл,Звениговская,266,740,750,0,421,55,274,55,421,4,472,0,0,3,67,28,363,2,5,2,2
71,Республика Марий Эл,Звениговская,267,579,540,0,326,58,156,58,326,1,383,0,0,3,44,16,312,7,1,0,0
72,Республика Марий Эл,Звениговская,268,116,120,0,40,26,54,26,40,3,63,0,0,0,6,8,48,1,0,0,0
73,Республика Марий Эл,Звениговская,269,127,160,0,61,22,77,22,61,1,82,0,0,1,3,5,71,1,1,0,0
74,Республика Марий Эл,Звениговская,270,965,1000,0,611,39,350,39,611,11,639,0,0,3,184,44,401,2,2,1,2
75,Республика Марий Эл,Звениговская,271,1113,1170,0,578,92,500,92,578,10,660,0,0,4,140,37,469,6,2,0,2
76,Республика Марий Эл,Звениговская,272,444,460,0,244,32,184,32,244,3,273,0,0,2,51,13,202,3,0,2,0
77,Республика Марий Эл,Йошкар-Олинская городская № 1,1,1841,1188,0,1156,32,0,32,1153,14,1171,0,0,6,224,78,780,48,13,10,12
78,Республика Марий Эл,Йошкар-Олинская городская № 1,2,917,615,0,601,14,0,13,600,11,602,0,0,3,103,29,421,21,2,5,18
79,Республика Марий Эл,Йошкар-Олинская городская № 1,3,1599,1101,0,1086,15,0,15,1086,12,1089,0,0,10,212,49,756,30,4,12,16
80,Республика Марий Эл,Йошкар-Олинская городская № 1,4,1146,751,0,724,27,0,27,723,3,747,0,0,9,112,30,549,21,5,8,13
81,Республика Марий Эл,Йошкар-Олинская городская № 1,5,1809,1700,0,1153,49,498,49,1153,10,1192,0,0,5,195,76,855,23,7,12,19
82,Республика Марий Эл,Йошкар-Олинская городская № 1,6,1073,633,0,621,12,0,12,618,7,623,0,0,1,97,45,447,12,3,8,10
83,Республика Марий Эл,Йошкар-Олинская городская № 1,7,2328,2100,0,1510,27,563,27,1510,14,1523,0,0,13,206,89,1134,35,13,10,23
84,Республика Марий Эл,Йошкар-Олинская городская № 1,8,1995,1800,0,1327,38,435,38,1327,7,1358,0,0,12,234,99,925,38,9,21,20
85,Республика Марий Эл,Йошкар-Олинская городская № 1,9,1920,1800,0,1260,33,507,33,1259,17,1275,0,0,13,204,79,894,34,4,24,23
86,Республика Марий Эл,Йошкар-Олинская городская № 1,10,1665,1600,0,1087,18,495,18,1087,10,1095,0,0,12,149,74,800,31,4,14,11
87,Республика Марий Эл,Йошкар-Олинская городская № 1,11,1565,1500,0,1051,15,434,15,1051,7,1059,0,0,12,146,93,746,28,11,12,11
88,Республика Марий Эл,Йошкар-Олинская городская № 1,12,1107,1050,0,671,14,365,14,671,11,674,0,0,3,99,50,491,13,5,7,6
89,Республика Марий Эл,Йошкар-Олинская городская № 1,13,1932,1850,0,1091,30,729,30,1091,7,1114,0,0,3,176,76,828,11,0,15,5
90,Республика Марий Эл,Йошкар-Олинская городская № 1,14,1410,838,0,827,11,0,11,825,7,829,0,0,6,118,53,601,23,3,11,14
91,Республика Марий Эл,Йошкар-Олинская городская № 1,15,1579,1350,0,1046,36,268,36,1043,9,1070,0,0,6,160,57,767,37,8,14,21
92,Республика Марий Эл,Йошкар-Олинская городская № 1,16,2206,2000,0,1361,32,607,32,1361,6,1387,0,0,14,210,101,990,29,10,17,16
93,Республика Марий Эл,Йошкар-Олинская городская № 1,17,1996,1650,0,1261,24,365,24,1260,11,1273,0,0,7,193,92,904,27,12,10,28
94,Республика Марий Эл,Йошкар-Олинская городская № 1,18,2323,2150,0,1274,12,864,12,1274,7,1279,0,0,10,183,108,921,25,11,10,11
95,Республика Марий Эл,Йошкар-Олинская городская № 1,19,1201,1200,0,746,18,436,18,746,5,759,0,0,5,121,54,543,8,4,9,15
96,Республика Марий Эл,Йошкар-Олинская городская № 1,20,1805,1800,0,1076,38,686,38,1076,10,1104,0,0,7,139,101,807,25,5,10,10
97,Республика Марий Эл,Йошкар-Олинская городская № 1,21,1669,1550,0,1080,33,437,33,1080,5,1108,0,0,9,163,61,817,23,6,13,16
98,Республика Марий Эл,Йошкар-Олинская городская № 1,22,1879,1219,0,1196,23,0,23,1193,16,1200,0,0,5,181,64,886,21,14,11,18
99,Республика Марий Эл,Йошкар-Олинская городская № 1,23,1686,1049,0,1023,26,0,26,1013,19,1020,0,0,12,146,65,734,24,17,7,15
100,Республика Марий Эл,Йошкар-Олинская городская № 1,24,1845,1126,0,1101,25,0,25,1100,9,1116,0,0,8,171,78,805,15,14,14,11
101,Республика Марий Эл,Йошкар-Олинская городская № 1,25,1663,1080,0,1063,17,0,17,1060,22,1055,0,0,8,138,78,790,20,2,6,13
102,Республика Марий Эл,Йошкар-Олинская городская № 1,26,2248,1490,0,1465,25,0,25,1460,16,1469,0,0,10,198,77,1136,20,5,18,5
103,Республика Марий Эл,Йошкар-Олинская городская № 1,27,3080,2700,0,2019,6,675,6,2019,11,2014,0,0,18,293,138,1444,54,17,29,21
104,Республика Марий Эл,Йошкар-Олинская городская № 1,28,2356,2200,0,1572,14,614,14,1572,4,1582,0,0,12,235,107,1151,35,9,11,22
105,Республика Марий Эл,Йошкар-Олинская городская № 1,29,2190,2050,0,1449,28,573,28,1448,13,1463,0,0,4,203,123,1068,35,6,7,17
106,Республика Марий Эл,Йошкар-Олинская городская № 1,30,2391,1481,0,1457,24,0,24,1455,23,1456,0,0,9,189,82,1113,35,7,13,8
107,Республика Марий Эл,Йошкар-Олинская городская № 1,31,1849,1205,0,1178,27,0,27,1174,8,1193,0,0,7,168,66,899,26,8,8,11
108,Республика Марий Эл,Йошкар-Олинская городская № 1,32,1475,957,0,932,25,0,25,932,5,952,0,0,9,146,63,694,17,7,9,7
109,Республика Марий Эл,Йошкар-Олинская городская № 1,33,2044,1338,0,1320,18,0,18,1317,9,1326,0,0,12,202,94,964,26,5,12,11
110,Республика Марий Эл,Йошкар-Олинская городская № 1,34,1836,1700,0,1229,21,450,21,1228,16,1233,0,0,13,193,82,898,22,7,8,10
111,Республика Марий Эл,Йошкар-Олинская городская № 1,35,1276,1200,0,868,11,321,11,868,10,869,0,0,7,143,62,611,17,7,7,15
112,Республика Марий Эл,Йошкар-Олинская городская № 1,36,1959,1850,0,1278,27,545,27,1278,12,1293,0,0,20,213,82,919,20,9,14,16
113,Республика Марий Эл,Йошкар-Олинская городская № 1,37,2197,2050,0,1426,12,612,12,1426,12,1426,0,0,9,221,95,1009,44,8,19,21
114,Республика Марий Эл,Йошкар-Олинская городская № 1,38,1828,1650,0,1030,32,588,32,1030,1,1061,0,0,9,129,94,789,14,7,6,13
115,Республика Марий Эл,Йошкар-Олинская городская № 1,39,1920,1750,0,1090,22,638,22,1090,11,1101,0,0,7,160,76,820,20,3,10,5
116,Республика Марий Эл,Йошкар-Олинская городская № 1,40,1420,1350,0,829,25,496,25,829,4,850,0,0,6,103,80,625,9,7,9,11
117,Республика Марий Эл,Йошкар-Олинская городская № 1,41,1330,1300,0,746,19,535,19,746,9,756,0,0,6,102,82,552,7,1,5,1
118,Республика Марий Эл,Йошкар-Олинская городская № 1,42,2089,2000,0,1302,18,680,18,1302,11,1309,0,0,7,182,100,962,18,7,19,14
119,Республика Марий Эл,Йошкар-Олинская городская № 1,43,2237,2200,0,1356,33,811,33,1356,19,1370,0,0,11,199,119,972,31,10,16,12
120,Республика Марий Эл,Йошкар-Олинская городская № 1,44,1751,1600,0,1038,16,546,16,1038,7,1047,0,0,9,117,94,779,24,11,8,5
121,Республика Марий Эл,Йошкар-Олинская городская № 1,45,2254,2150,0,1330,20,800,20,1330,14,1336,0,0,3,176,108,999,25,9,5,11
122,Республика Марий Эл,Йошкар-Олинская городская № 1,46,1972,2000,0,1088,20,892,20,1088,8,1100,0,0,8,134,85,835,20,5,6,7
123,Республика Марий Эл,Йошкар-Олинская городская № 1,47,1020,950,0,638,20,292,20,638,5,653,0,0,5,100,52,482,5,2,3,4
124,Республика Марий Эл,Йошкар-Олинская городская № 1,48,1380,1350,0,844,22,484,22,843,8,857,0,0,8,133,71,608,17,7,5,8
125,Республика Марий Эл,Йошкар-Олинская городская № 1,49,1605,1500,0,1003,20,477,20,1003,11,1012,0,0,5,155,74,745,17,5,4,7
126,Республика Марий Эл,Йошкар-Олинская городская № 1,50,1985,1800,0,1305,79,416,79,1305,20,1364,0,0,14,187,104,1005,27,5,14,8
127,Республика Марий Эл,Йошкар-Олинская городская № 1,51,1978,1331,0,1308,23,0,23,1308,13,1318,0,0,6,196,113,933,35,10,11,14
128,Республика Марий Эл,Йошкар-Олинская городская № 1,52,1547,1012,0,1002,10,0,10,998,3,1005,0,0,4,155,75,728,17,9,8,9
129,Республика Марий Эл,Йошкар-Олинская городская № 1,53,190,190,0,144,44,2,44,144,4,184,0,0,2,15,12,153,0,0,2,0
130,Республика Марий Эл,Йошкар-Олинская городская № 1,54,1657,1650,0,1078,12,560,12,1078,10,1080,0,0,9,176,68,770,30,6,10,11
131,Республика Марий Эл,Йошкар-Олинская городская № 1,55,1322,1200,0,767,100,333,100,767,9,858,0,0,10,115,62,643,15,7,2,4
132,Республика Марий Эл,Йошкар-Олинская городская № 1,56,2201,2150,0,1390,31,729,31,1388,21,1398,0,0,5,191,111,1058,19,3,7,4
133,Республика Марий Эл,Йошкар-Олинская городская № 1,57,1770,1750,0,1089,17,644,17,1089,8,1098,0,0,7,149,85,830,13,3,6,5
134,Республика Марий Эл,Йошкар-Олинская городская № 1,58,631,600,0,373,20,207,20,373,3,390,0,0,3,41,32,304,2,5,1,2
135,Республика Марий Эл,Йошкар-Олинская городская № 1,59,978,900,0,590,26,284,26,590,6,610,0,0,4,66,45,469,11,5,5,5
136,Республика Марий Эл,Йошкар-Олинская городская № 1,60,520,450,0,308,41,101,41,308,6,343,0,0,9,33,49,238,6,2,3,3
137,Республика Марий Эл,Йошкар-Олинская городская № 1,61,474,450,0,277,21,152,21,277,3,295,0,0,2,34,33,222,0,0,4,0
138,Республика Марий Эл,Йошкар-Олинская городская № 1,525,166,260,0,166,0,94,0,166,10,156,0,0,0,8,41,94,12,0,1,0
139,Республика Марий Эл,Йошкар-Олинская городская № 1,526,347,400,0,200,139,61,139,200,2,337,0,0,1,30,17,279,5,2,3,0
140,Республика Марий Эл,Килемарская,273,1707,1760,0,887,271,602,271,887,9,1149,0,0,7,140,89,891,10,4,4,4
141,Республика Марий Эл,Килемарская,274,1704,1770,0,1058,156,556,156,1058,15,1199,0,0,5,171,111,888,11,5,5,3
142,Республика Марий Эл,Килемарская,275,311,300,0,162,44,94,44,162,2,204,0,0,1,12,12,178,0,0,1,0
143,Республика Марий Эл,Килемарская,276,830,870,0,511,75,284,75,511,11,575,0,0,4,50,35,474,4,5,3,0
144,Республика Марий Эл,Килемарская,277,313,330,0,138,55,137,55,138,0,193,0,0,1,20,20,148,2,0,1,1
145,Республика Марий Эл,Килемарская,278,371,390,0,230,31,129,31,230,3,258,0,0,0,33,26,191,3,3,2,0
146,Республика Марий Эл,Килемарская,279,253,260,0,107,61,92,61,107,0,168,0,0,0,19,8,140,1,0,0,0
147,Республика Марий Эл,Килемарская,280,1289,1420,0,761,80,579,80,761,7,834,0,0,3,67,59,675,14,7,7,2
148,Республика Марий Эл,Килемарская,281,237,250,0,142,32,76,32,142,0,174,0,0,0,16,17,132,2,3,2,2
149,Республика Марий Эл,Килемарская,282,296,320,0,184,26,110,26,184,2,208,0,0,1,26,23,149,4,4,0,1
150,Республика Марий Эл,Килемарская,283,453,460,0,155,122,183,122,155,0,277,0,0,2,19,29,221,5,0,0,1
151,Республика Марий Эл,Килемарская,284,181,190,0,82,15,93,15,82,2,95,0,0,1,8,13,71,1,1,0,0
152,Республика Марий Эл,Килемарская,285,285,310,0,172,61,77,61,172,3,230,0,0,1,34,15,179,0,1,0,0
153,Республика Марий Эл,Килемарская,286,195,190,0,117,42,31,42,117,4,155,0,0,1,6,7,140,1,0,0,0
154,Республика Марий Эл,Килемарская,287,357,420,0,186,105,129,105,186,2,289,0,0,1,28,28,230,0,1,1,0
155,Республика Марий Эл,Килемарская,288,182,190,0,112,21,57,21,112,0,133,0,0,1,15,11,105,1,0,0,0
156,Республика Марий Эл,Килемарская,289,405,420,0,214,72,134,72,214,1,285,0,0,1,31,14,231,1,4,1,2
157,Республика Марий Эл,Козьмодемьянская городская,147,1070,1100,0,702,19,379,19,702,6,715,0,0,2,105,54,531,10,4,4,5
158,Республика Марий Эл,Козьмодемьянская городская,148,1283,1300,0,816,26,458,26,816,5,837,0,0,6,128,61,614,10,5,6,7
159,Республика Марий Эл,Козьмодемьянская городская,149,1040,1050,0,664,40,346,40,664,9,695,0,0,3,89,42,544,7,3,5,2
160,Республика Марий Эл,Козьмодемьянская городская,150,1222,1200,0,778,30,392,30,778,6,802,0,0,4,88,61,627,6,7,6,3
161,Республика Марий Эл,Козьмодемьянская городская,151,1193,1200,0,805,45,350,45,805,2,848,0,0,2,117,49,658,10,3,7,2
162,Республика Марий Эл,Козьмодемьянская городская,152,986,1000,0,643,32,325,32,643,5,670,0,0,7,86,47,510,8,3,6,3
163,Республика Марий Эл,Козьмодемьянская городская,153,1068,1050,0,717,35,298,35,717,7,745,0,0,5,104,43,563,8,7,7,8
164,Республика Марий Эл,Козьмодемьянская городская,154,1228,1200,0,712,62,426,62,712,7,767,0,0,5,83,71,594,9,2,2,1
165,Республика Марий Эл,Козьмодемьянская городская,155,1151,1100,0,776,40,284,40,776,10,806,0,0,7,98,61,618,10,6,0,6
166,Республика Марий Эл,Козьмодемьянская городская,156,1141,1100,0,756,17,327,17,756,10,763,0,0,8,99,61,572,7,7,7,2
167,Республика Марий Эл,Козьмодемьянская городская,157,876,850,0,529,34,287,34,529,3,560,0,0,2,61,47,434,6,0,4,6
168,Республика Марий Эл,Козьмодемьянская городская,158,393,400,0,218,11,171,11,218,1,228,0,0,3,19,13,186,1,2,2,2
169,Республика Марий Эл,Козьмодемьянская городская,159,1096,1100,0,642,28,430,28,642,8,662,0,0,3,73,64,501,4,10,4,3
170,Республика Марий Эл,Козьмодемьянская городская,160,1116,1100,0,622,45,433,45,622,8,659,0,0,1,97,37,504,7,5,4,4
171,Республика Марий Эл,Козьмодемьянская городская,161,1073,1050,0,635,39,376,39,635,11,663,0,0,5,83,54,495,9,2,13,2
172,Республика Марий Эл,Козьмодемьянская городская,162,1169,1050,0,596,168,286,168,596,10,754,0,0,1,109,53,569,8,5,5,4
173,Республика Марий Эл,Куженерская,290,1177,1200,0,607,170,423,170,607,4,773,0,0,2,108,28,624,3,4,1,3
174,Республика Марий Эл,Куженерская,291,1396,1200,0,773,87,340,87,773,6,854,0,0,2,137,61,636,10,4,0,4
175,Республика Марий Эл,Куженерская,292,1142,1200,0,708,48,444,48,708,8,748,0,0,5,106,61,564,7,1,3,1
176,Республика Марий Эл,Куженерская,293,809,800,0,529,71,200,71,529,2,598,0,0,1,32,9,551,1,2,2,0
177,Республика Марий Эл,Куженерская,294,624,650,0,265,91,294,91,265,1,355,0,0,1,34,28,290,0,0,2,0
178,Республика Марий Эл,Куженерская,295,651,700,0,361,89,250,89,361,2,448,0,0,1,32,18,390,1,2,1,3
179,Республика Марий Эл,Куженерская,296,317,350,0,188,23,139,23,188,0,211,0,0,1,25,6,178,0,1,0,0
180,Республика Марий Эл,Куженерская,297,420,450,0,191,57,202,57,191,2,246,0,0,0,45,15,181,4,0,0,1
181,Республика Марий Эл,Куженерская,298,686,700,0,385,104,211,104,385,3,486,0,0,3,41,29,402,5,4,2,0
182,Республика Марий Эл,Куженерская,299,407,430,0,255,35,140,35,255,1,289,0,0,0,28,26,231,0,2,2,0
183,Республика Марий Эл,Куженерская,300,486,500,0,310,56,134,56,310,3,363,0,0,1,46,34,279,0,3,0,0
184,Республика Марий Эл,Куженерская,301,190,190,0,126,16,48,16,126,0,142,0,0,0,22,5,115,0,0,0,0
185,Республика Марий Эл,Куженерская,302,584,600,0,284,101,215,101,284,1,384,0,0,3,89,19,266,1,5,0,1
186,Республика Марий Эл,Куженерская,303,656,700,0,365,87,248,87,365,1,451,0,0,3,70,32,337,2,3,0,4
187,Республика Марий Эл,Куженерская,304,435,450,0,213,91,146,91,213,1,303,0,0,0,65,14,219,0,3,0,2
188,Республика Марий Эл,Куженерская,305,546,550,0,266,77,207,77,266,2,341,0,0,1,45,18,275,1,1,0,0
189,Республика Марий Эл,Куженерская,306,480,500,0,276,75,149,75,276,1,350,0,0,2,52,25,264,2,3,2,0
190,Республика Марий Эл,Куженерская,307,396,400,0,219,51,130,51,219,0,270,0,0,1,35,14,219,0,0,0,1
191,Республика Марий Эл,Мари-Турекская,308,915,900,0,556,94,250,94,556,2,648,0,0,5,140,25,464,3,4,4,3
192,Республика Марий Эл,Мари-Турекская,309,1383,1450,0,781,38,631,38,781,7,812,0,0,3,227,43,528,2,6,1,2
193,Республика Марий Эл,Мари-Турекская,310,301,300,0,192,29,79,29,192,0,221,0,0,2,51,9,157,1,1,0,0
194,Республика Марий Эл,Мари-Турекская,311,555,600,0,288,71,241,71,288,2,357,0,0,1,90,22,236,1,7,0,0
195,Республика Марий Эл,Мари-Турекская,312,996,1000,0,607,46,347,46,607,5,648,0,0,5,174,48,412,4,1,4,0
196,Республика Марий Эл,Мари-Турекская,313,934,1000,0,578,18,404,18,578,5,591,0,0,1,158,33,387,7,2,3,0
197,Республика Марий Эл,Мари-Турекская,314,701,750,0,306,149,295,149,306,2,453,0,0,2,105,29,308,3,2,3,1
198,Республика Марий Эл,Мари-Турекская,315,765,800,0,382,106,312,106,382,0,488,0,0,2,116,14,344,2,3,2,5
199,Республика Марий Эл,Мари-Турекская,316,808,850,0,487,58,305,58,487,3,542,0,0,3,176,25,329,7,2,0,0
200,Республика Марий Эл,Мари-Турекская,317,1022,1050,0,521,241,288,241,521,5,757,0,0,1,132,38,574,7,3,1,1
201,Республика Марий Эл,Мари-Турекская,318,566,600,0,276,113,211,113,276,1,388,0,0,0,102,25,253,5,0,2,1
202,Республика Марий Эл,Мари-Турекская,319,486,500,0,227,82,191,82,227,1,308,0,0,1,74,27,203,1,1,1,0
203,Республика Марий Эл,Мари-Турекская,320,1262,1350,0,710,156,484,156,710,0,866,0,0,5,147,34,675,4,1,0,0
204,Республика Марий Эл,Мари-Турекская,321,919,1000,0,370,209,421,209,370,3,576,0,0,2,92,25,450,4,3,0,0
205,Республика Марий Эл,Мари-Турекская,322,785,800,0,348,124,328,124,348,0,472,0,0,2,30,5,435,0,0,0,0
206,Республика Марий Эл,Мари-Турекская,323,703,700,0,315,159,226,159,315,3,471,0,0,2,78,24,362,3,1,1,0
207,Республика Марий Эл,Мари-Турекская,324,297,300,0,169,27,104,27,169,1,195,0,0,0,22,10,163,0,0,0,0
208,Республика Марий Эл,Мари-Турекская,325,442,450,0,200,159,91,159,200,2,357,0,0,0,93,16,245,1,2,0,0
209,Республика Марий Эл,Мари-Турекская,326,1017,1100,0,449,201,450,201,449,5,645,0,0,3,122,39,468,10,2,0,1
