,Название региона,название ТИК,номер УИК,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
40,Нижегородская область,Арзамасская,107,266,250,0,152,18,80,18,152,2,168,0,0,0,13,18,136,0,0,1,0
41,Нижегородская область,Арзамасская,108,304,300,0,165,11,124,11,165,2,174,0,0,0,19,19,134,0,2,0,0
42,Нижегородская область,Арзамасская,109,1801,1800,0,1130,54,616,54,1130,14,1170,0,0,10,141,125,874,7,5,5,3
43,Нижегородская область,Арзамасская,110,337,300,0,221,59,20,59,221,2,278,0,0,3,13,26,230,3,2,1,0
44,Нижегородская область,Арзамасская,111,212,200,0,165,27,8,27,165,1,191,0,0,1,17,20,152,0,0,1,0
45,Нижегородская область,Арзамасская,112,1477,1400,0,1013,31,356,31,1013,9,1035,0,0,8,173,65,753,12,10,5,9
46,Нижегородская область,Арзамасская,113,1513,1400,0,925,289,186,289,925,9,1205,0,0,10,148,76,897,20,15,23,16
47,Нижегородская область,Арзамасская,114,306,300,0,254,25,21,25,254,3,276,0,0,1,31,13,227,2,1,0,1
48,Нижегородская область,Арзамасская,115,1030,1000,0,445,187,368,187,445,6,626,0,0,5,28,38,546,2,2,4,1
49,Нижегородская область,Арзамасская,116,414,400,0,221,45,134,45,221,2,264,0,0,1,17,17,223,3,2,0,1
50,Нижегородская область,Арзамасская,117,1118,1100,0,532,107,461,107,532,3,636,0,0,3,49,29,548,1,2,3,1
51,Нижегородская область,Арзамасская,118,1120,1100,0,699,80,321,80,699,6,773,0,0,1,118,66,571,5,5,4,3
52,Нижегородская область,Арзамасская,119,151,150,0,67,26,57,26,67,0,93,0,0,1,5,3,83,0,1,0,0
53,Нижегородская область,Арзамасская,120,202,200,0,113,33,54,33,113,0,146,0,0,2,3,7,130,0,3,1,0
54,Нижегородская область,Арзамасская,121,753,750,0,545,117,88,117,545,0,662,0,0,6,125,60,408,7,8,2,46
55,Нижегородская область,Арзамасская,122,484,450,0,387,18,45,18,387,7,398,0,0,1,28,24,340,2,2,0,1
56,Нижегородская область,Арзамасская,123,825,800,0,700,16,84,16,700,3,713,0,0,5,63,24,611,2,5,2,1
57,Нижегородская область,Арзамасская,124,1606,1600,0,1248,13,339,13,1248,0,1261,0,0,6,151,52,1032,8,8,3,1
58,Нижегородская область,Арзамасская,125,1256,1200,0,908,62,230,62,907,9,960,0,0,4,122,47,770,7,4,4,2
59,Нижегородская область,Арзамасская,126,987,950,0,802,15,133,15,802,5,812,0,0,1,42,38,716,2,4,5,4
60,Нижегородская область,Арзамасская,127,1298,1300,0,998,210,92,210,998,7,1201,0,0,4,74,45,1067,2,2,6,1
61,Нижегородская область,Арзамасская,128,462,450,0,344,70,36,70,344,2,412,0,0,3,45,29,328,1,4,1,1
62,Нижегородская область,Арзамасская,129,1854,1800,0,1136,21,643,21,1136,8,1149,0,0,5,144,84,886,14,8,6,2
63,Нижегородская область,Арзамасская,130,632,650,0,462,18,170,18,462,8,472,0,0,4,39,29,387,2,5,0,6
64,Нижегородская область,Арзамасская,131,1241,1200,0,751,96,353,96,751,10,837,0,0,4,72,43,701,4,6,6,1
65,Нижегородская область,Арзамасская,132,296,300,0,175,65,60,65,175,0,240,0,0,0,15,10,212,2,0,0,1
66,Нижегородская область,Арзамасская,133,283,250,0,179,27,44,27,179,2,204,0,0,2,15,15,169,1,2,0,0
67,Нижегородская область,Арзамасская,134,293,300,0,157,67,76,67,157,0,224,0,0,3,10,10,198,1,1,1,0
68,Нижегородская область,Арзамасская,135,569,550,0,355,60,135,60,355,3,412,0,0,0,43,25,331,3,4,6,0
69,Нижегородская область,Арзамасская,136,973,1000,0,522,82,396,82,522,5,599,0,0,2,77,53,457,3,2,5,0
70,Нижегородская область,Арзамасская,137,602,600,0,442,51,107,51,442,4,489,0,0,3,41,37,395,3,8,1,1
71,Нижегородская область,Арзамасская,138,775,750,0,584,36,130,36,584,6,614,0,0,6,62,71,452,10,8,4,1
72,Нижегородская область,Арзамасская,139,359,350,0,239,58,53,58,239,2,295,0,0,2,16,24,242,1,8,1,1
73,Нижегородская область,Арзамасская,140,459,450,0,267,113,70,113,267,2,378,0,0,2,12,22,339,0,2,0,1
74,Нижегородская область,Арзамасская,141,441,450,0,343,81,26,81,343,0,424,0,0,3,24,14,380,0,2,0,1
75,Нижегородская область,Арзамасская,142,492,480,0,291,83,106,83,291,2,372,0,0,1,33,24,307,3,3,0,1
76,Нижегородская область,Арзамасская,143,698,650,0,417,60,173,60,417,2,475,0,0,0,40,34,385,0,12,4,0
77,Нижегородская область,Арзамасская,144,425,400,0,210,49,141,49,210,2,257,0,0,2,25,15,212,0,3,0,0
78,Нижегородская область,Арзамасская,145,1511,1500,0,811,124,565,124,811,6,929,0,0,6,86,64,763,5,2,2,1
79,Нижегородская область,Арзамасская городская,41,1942,1600,0,953,100,547,100,953,4,1049,0,0,9,129,100,780,11,13,4,3
80,Нижегородская область,Арзамасская городская,42,1104,800,0,683,72,45,72,683,0,755,0,0,9,49,45,634,4,6,7,1
81,Нижегородская область,Арзамасская городская,43,657,550,0,439,13,98,13,439,3,449,0,0,10,61,26,338,3,5,4,2
82,Нижегородская область,Арзамасская городская,44,2869,2400,0,1995,63,342,63,1995,14,2044,0,0,13,279,139,1547,20,26,14,6
83,Нижегородская область,Арзамасская городская,45,2851,2300,0,1843,35,422,35,1843,23,1855,0,0,11,239,137,1387,31,25,15,10
84,Нижегородская область,Арзамасская городская,46,2628,1900,0,1550,159,191,159,1550,18,1691,0,0,7,236,107,1287,19,18,8,9
85,Нижегородская область,Арзамасская городская,47,1326,1000,0,788,17,195,17,788,6,799,0,0,7,108,57,605,7,6,7,2
86,Нижегородская область,Арзамасская городская,48,1438,1200,0,1001,83,116,83,1001,8,1076,0,0,12,114,81,828,12,16,9,4
87,Нижегородская область,Арзамасская городская,49,2919,2400,0,1937,65,398,65,1937,22,1980,0,0,13,251,127,1522,24,24,11,8
88,Нижегородская область,Арзамасская городская,50,1443,1200,0,771,43,386,43,770,14,799,0,0,5,78,64,630,11,8,2,1
89,Нижегородская область,Арзамасская городская,51,1460,1200,0,936,49,215,49,936,11,974,0,0,7,103,67,775,6,10,2,4
90,Нижегородская область,Арзамасская городская,52,2009,1600,0,1004,65,531,65,1004,10,1059,0,0,11,112,99,812,14,7,3,1
91,Нижегородская область,Арзамасская городская,53,1912,1500,0,1194,33,273,33,1194,13,1214,0,0,8,187,86,885,19,11,7,11
92,Нижегородская область,Арзамасская городская,54,1567,1200,0,944,15,241,15,944,6,953,0,0,7,126,75,711,19,9,6,0
93,Нижегородская область,Арзамасская городская,55,1218,1000,0,754,76,170,76,754,11,819,0,0,10,105,67,614,7,9,2,5
94,Нижегородская область,Арзамасская городская,56,1890,1500,0,1084,42,374,42,1084,24,1102,0,0,5,137,68,862,11,4,10,5
95,Нижегородская область,Арзамасская городская,57,1700,1400,0,1088,80,232,80,1088,15,1153,0,0,13,136,68,895,15,10,10,6
96,Нижегородская область,Арзамасская городская,58,2046,1600,0,1338,51,211,51,1338,18,1371,0,0,13,189,79,1052,16,11,7,4
97,Нижегородская область,Арзамасская городская,59,1415,1200,0,898,48,254,48,898,7,939,0,0,9,122,66,702,14,12,8,6
98,Нижегородская область,Арзамасская городская,60,1983,1500,0,1251,20,229,20,1251,22,1249,0,0,10,187,81,915,24,10,15,7
99,Нижегородская область,Арзамасская городская,61,2507,2000,0,1595,33,372,33,1595,34,1594,0,0,9,246,79,1198,26,17,10,9
100,Нижегородская область,Арзамасская городская,62,1309,1000,0,896,58,46,58,896,11,943,0,0,12,154,48,696,14,7,5,7
101,Нижегородская область,Арзамасская городская,63,973,800,0,557,27,216,27,557,7,577,0,0,10,63,40,442,15,4,2,1
102,Нижегородская область,Арзамасская городская,64,3016,2300,0,1772,104,424,104,1768,11,1861,0,0,17,238,129,1401,24,26,15,11
103,Нижегородская область,Арзамасская городская,65,3151,2400,0,1948,47,405,47,1944,18,1973,0,0,21,268,99,1490,31,30,24,10
104,Нижегородская область,Арзамасская городская,66,1323,1000,0,746,20,234,20,746,8,758,0,0,11,118,52,544,14,8,5,6
105,Нижегородская область,Арзамасская городская,67,2035,1600,0,1301,13,286,13,1298,21,1290,0,0,10,180,96,958,18,8,16,4
106,Нижегородская область,Арзамасская городская,68,1419,1200,0,926,37,237,37,926,10,953,0,0,10,134,46,727,17,8,7,4
107,Нижегородская область,Арзамасская городская,69,698,500,0,377,84,39,84,377,4,457,0,0,13,58,22,346,5,4,5,4
108,Нижегородская область,Арзамасская городская,70,2263,1700,0,1327,43,330,43,1327,13,1357,0,0,15,184,83,1007,25,17,18,8
109,Нижегородская область,Арзамасская городская,71,2826,2000,0,1773,57,170,57,1773,20,1810,0,0,21,268,134,1320,24,24,10,9
110,Нижегородская область,Арзамасская городская,72,1431,1100,0,774,12,314,12,774,11,775,0,0,8,69,40,630,14,9,3,2
111,Нижегородская область,Арзамасская городская,73,1425,1100,0,1011,39,50,39,1011,10,1040,0,0,23,145,67,734,11,30,14,16
112,Нижегородская область,Арзамасская городская,74,1191,1000,0,746,46,208,46,742,6,782,0,0,10,85,73,580,12,6,6,10
113,Нижегородская область,Арзамасская городская,75,1018,750,0,654,43,53,43,654,6,691,0,0,7,66,61,538,12,3,3,1
114,Нижегородская область,Арзамасская городская,76,819,800,0,535,50,215,50,535,3,582,0,0,4,79,41,441,9,5,2,1
115,Нижегородская область,Арзамасская городская,77,1597,1300,0,1063,55,182,55,1063,10,1108,0,0,6,121,82,869,8,4,13,5
116,Нижегородская область,Арзамасская городская,78,1304,1000,0,709,36,255,36,709,6,739,0,0,3,77,59,576,5,11,4,4
117,Нижегородская область,Арзамасская городская,79,2227,1700,0,1172,25,503,25,1172,13,1184,0,0,4,142,95,900,17,17,6,3
118,Нижегородская область,Арзамасская городская,80,2085,1700,0,1295,38,367,38,1295,16,1317,0,0,15,121,87,1054,17,12,7,4
119,Нижегородская область,Арзамасская городская,81,3072,2500,0,2067,82,351,82,2067,17,2132,0,0,15,319,155,1568,27,23,15,10
120,Нижегородская область,Арзамасская городская,82,1097,800,0,553,19,228,19,553,5,567,0,0,4,67,53,418,12,6,1,6
121,Нижегородская область,Арзамасская городская,83,1175,900,0,726,4,170,4,726,8,722,0,0,9,127,47,511,12,8,7,1
122,Нижегородская область,Арзамасская городская,84,3086,2500,0,1859,51,590,51,1859,16,1894,0,0,25,276,146,1390,24,16,8,9
123,Нижегородская область,Арзамасская городская,85,1514,1200,0,1082,31,87,31,1082,6,1107,0,0,13,179,74,797,18,9,11,6
124,Нижегородская область,Арзамасская городская,86,2874,2200,0,1988,21,191,21,1988,26,1983,0,0,13,314,139,1439,33,23,15,7
125,Нижегородская область,Балахнинская,161,2188,2150,0,1297,19,834,19,1297,19,1297,0,0,9,212,126,880,19,14,24,13
126,Нижегородская область,Балахнинская,162,1914,1950,0,1084,47,819,47,1084,25,1106,0,0,16,159,99,782,19,12,13,6
127,Нижегородская область,Балахнинская,163,2004,2000,0,1162,47,791,47,1161,15,1193,0,0,12,183,89,851,21,10,16,11
128,Нижегородская область,Балахнинская,164,1960,1950,0,1070,41,839,41,1070,11,1100,0,0,8,169,74,800,20,11,7,11
129,Нижегородская область,Балахнинская,165,1914,1950,0,976,36,938,36,976,12,1000,0,0,7,164,118,675,21,2,9,4
130,Нижегородская область,Балахнинская,166,2042,2000,0,1157,42,801,42,1157,14,1185,0,0,13,190,119,819,17,6,10,11
131,Нижегородская область,Балахнинская,167,1962,1950,0,1044,74,832,74,1044,17,1101,0,0,7,159,107,793,10,13,5,7
132,Нижегородская область,Балахнинская,168,2108,2050,0,1138,32,880,32,1138,19,1151,0,0,10,161,78,859,16,6,11,10
133,Нижегородская область,Балахнинская,169,2099,2100,0,926,55,1119,55,926,20,961,0,0,6,123,76,725,14,4,8,5
134,Нижегородская область,Балахнинская,170,1944,1850,0,865,109,876,109,865,8,966,0,0,5,88,64,777,15,9,2,6
135,Нижегородская область,Балахнинская,171,2213,2200,0,1398,39,763,39,1398,22,1415,0,0,20,191,115,1021,20,10,16,22
136,Нижегородская область,Балахнинская,172,2339,2300,0,1334,45,921,45,1234,28,1251,0,0,9,165,101,936,13,5,10,12
137,Нижегородская область,Балахнинская,173,2333,2300,0,1329,60,911,60,1329,16,1373,0,0,8,186,99,1013,25,11,18,13
138,Нижегородская область,Балахнинская,174,2139,2150,0,1356,73,721,73,1356,26,1403,0,0,21,194,109,1018,23,9,20,9
139,Нижегородская область,Балахнинская,175,2021,2000,0,1160,61,779,61,1160,9,1212,0,0,4,175,101,888,22,8,6,8
140,Нижегородская область,Балахнинская,176,2282,2200,0,1306,84,810,84,1306,14,1376,0,0,14,192,128,988,30,11,6,7
141,Нижегородская область,Балахнинская,177,2203,2200,0,1159,67,974,67,1159,15,1211,0,0,15,159,89,878,27,13,12,18
142,Нижегородская область,Балахнинская,178,2215,2200,0,1315,47,838,47,1315,11,1351,0,0,10,182,96,1005,23,7,15,13
143,Нижегородская область,Балахнинская,179,2279,2250,0,1417,114,719,114,1417,14,1517,0,0,17,218,109,1092,35,15,15,16
144,Нижегородская область,Балахнинская,180,2041,2100,0,1129,34,937,34,1129,11,1152,0,0,4,176,121,814,19,9,4,5
145,Нижегородская область,Балахнинская,181,1774,1550,0,1045,61,444,61,1044,10,1095,0,0,11,138,55,859,10,2,16,4
146,Нижегородская область,Балахнинская,182,1027,950,0,581,16,353,16,581,2,595,0,0,4,44,34,488,6,7,2,10
147,Нижегородская область,Балахнинская,183,2439,2250,0,1282,87,881,87,1281,9,1359,0,0,13,141,91,1073,18,12,9,2
148,Нижегородская область,Балахнинская,184,1913,1900,0,1096,29,775,29,1096,7,1118,0,0,8,112,88,864,16,20,5,5
149,Нижегородская область,Балахнинская,185,552,500,0,280,83,137,83,280,5,358,0,0,4,35,19,295,1,0,4,0
150,Нижегородская область,Балахнинская,186,1200,1150,0,630,62,458,62,630,5,687,0,0,5,98,46,523,5,2,5,3
151,Нижегородская область,Балахнинская,187,1616,1550,0,884,57,609,57,884,12,929,0,0,7,86,66,744,12,6,3,5
152,Нижегородская область,Балахнинская,188,1767,1750,0,804,42,904,42,804,8,838,0,0,10,106,66,622,11,6,9,8
153,Нижегородская область,Балахнинская,189,1385,1400,0,797,33,570,33,797,10,820,0,0,2,103,78,612,10,5,9,1
154,Нижегородская область,Балахнинская,190,1470,1500,0,836,16,648,16,836,10,842,0,0,2,112,63,628,16,8,7,6
155,Нижегородская область,Балахнинская,191,971,930,0,569,12,349,12,569,8,573,0,0,5,84,45,416,5,13,4,1
156,Нижегородская область,Балахнинская,192,560,540,0,191,128,221,128,191,2,317,0,0,1,17,18,274,4,0,3,0
157,Нижегородская область,Балахнинская,193,980,950,0,567,144,239,144,567,7,704,0,0,3,66,61,558,7,5,1,3
158,Нижегородская область,Балахнинская,194,1040,1050,0,450,84,516,84,450,8,526,0,0,3,51,55,404,4,6,1,2
159,Нижегородская область,Балахнинская,195,566,540,0,254,88,198,88,254,6,336,0,0,1,32,39,258,2,0,1,3
160,Нижегородская область,Балахнинская,196,1149,1120,0,620,106,394,106,620,6,720,0,0,6,73,67,551,8,5,4,6
161,Нижегородская область,Балахнинская,197,591,570,0,297,41,232,41,297,2,336,0,0,1,40,35,253,1,3,1,2
162,Нижегородская область,Богородская,208,1394,1400,0,995,30,375,30,995,3,1022,0,0,6,90,63,827,17,6,9,4
163,Нижегородская область,Богородская,209,2596,2600,0,1395,168,1037,168,1395,15,1548,0,0,11,157,78,1259,12,10,6,15
164,Нижегородская область,Богородская,210,2549,2450,0,1411,122,917,122,1411,9,1524,0,0,13,162,90,1210,20,11,6,12
165,Нижегородская область,Богородская,211,2560,2650,0,1787,88,775,88,1787,11,1864,0,0,15,158,104,1534,19,8,8,18
166,Нижегородская область,Богородская,212,1561,1500,0,869,166,465,166,869,10,1025,0,0,2,86,53,855,17,5,2,5
167,Нижегородская область,Богородская,213,1459,1500,0,915,117,468,117,915,8,1024,0,0,9,111,52,829,8,5,5,5
168,Нижегородская область,Богородская,214,1493,1450,0,1046,23,381,23,1046,5,1064,0,0,10,92,52,884,7,7,10,2
169,Нижегородская область,Богородская,215,1302,1250,0,900,34,316,34,900,7,927,0,0,3,82,54,765,9,7,4,3
170,Нижегородская область,Богородская,216,1499,1400,0,1006,92,302,92,1006,3,1095,0,0,3,74,65,929,8,7,6,3
171,Нижегородская область,Богородская,217,1339,1350,0,666,42,642,42,666,3,705,0,0,2,71,51,562,9,4,3,3
172,Нижегородская область,Богородская,218,1537,1500,0,1034,46,420,46,1034,10,1070,0,0,5,98,52,885,5,8,4,13
173,Нижегородская область,Богородская,219,1616,1550,0,1094,41,415,41,1094,4,1131,0,0,6,90,70,932,11,8,9,5
174,Нижегородская область,Богородская,220,1469,1450,0,1003,44,403,44,1003,9,1038,0,0,5,78,52,875,9,10,5,4
175,Нижегородская область,Богородская,221,1436,1500,0,1005,26,469,26,1005,5,1026,0,0,1,80,49,874,5,8,6,3
176,Нижегородская область,Богородская,222,1656,1650,0,1148,19,483,19,1148,7,1160,0,0,4,200,112,817,12,6,3,6
177,Нижегородская область,Богородская,223,1436,1400,0,1045,27,328,27,1045,8,1064,0,0,2,98,52,879,11,8,8,6
178,Нижегородская область,Богородская,224,1465,1450,0,1007,32,411,32,1007,6,1033,0,0,6,88,72,844,12,1,6,4
179,Нижегородская область,Богородская,225,924,900,0,571,103,226,103,571,1,673,0,0,2,54,24,576,4,8,5,0
180,Нижегородская область,Богородская,226,346,300,0,231,56,13,56,231,0,287,0,0,0,17,15,249,3,1,2,0
181,Нижегородская область,Богородская,227,488,450,0,317,42,91,42,317,1,358,0,0,0,50,15,284,4,3,2,0
182,Нижегородская область,Богородская,228,513,500,0,293,58,149,58,293,0,351,0,0,1,28,29,289,1,3,0,0
183,Нижегородская область,Богородская,229,486,500,0,305,62,133,62,305,3,364,0,0,2,24,23,310,3,1,0,1
184,Нижегородская область,Богородская,230,433,350,0,258,63,29,63,258,3,318,0,0,4,14,24,261,2,6,2,5
185,Нижегородская область,Богородская,231,593,550,0,294,99,157,99,294,0,393,0,0,5,55,19,303,6,3,1,1
186,Нижегородская область,Богородская,232,2296,2300,0,1478,178,644,178,1478,11,1645,0,0,10,90,98,1364,50,11,17,5
187,Нижегородская область,Богородская,233,1141,1100,0,787,80,233,80,787,3,864,0,0,5,50,33,746,13,5,7,5
188,Нижегородская область,Богородская,234,2487,2500,0,1839,27,634,27,1839,16,1850,0,0,1,120,85,1601,15,11,8,9
189,Нижегородская область,Богородская,235,1253,1200,0,731,271,198,271,731,8,994,0,0,4,69,43,859,7,7,2,3
190,Нижегородская область,Богородская,236,1505,1450,0,1071,56,323,56,1071,11,1116,0,0,10,110,72,894,10,8,7,5
191,Нижегородская область,Богородская,237,364,350,0,216,61,73,61,216,2,275,0,0,2,16,18,224,10,0,3,2
192,Нижегородская область,Богородская,238,454,400,0,265,77,58,77,265,2,340,0,0,1,19,19,295,3,2,0,1
193,Нижегородская область,Богородская,239,1752,1700,0,1170,69,461,69,1170,6,1233,0,0,6,102,55,1032,20,3,10,5
194,Нижегородская область,Богородская,240,333,250,0,106,134,10,134,106,0,240,0,0,2,8,18,211,1,0,0,0
195,Нижегородская область,Богородская,241,593,550,0,259,125,166,125,259,3,381,0,0,0,43,28,293,6,3,1,7
196,Нижегородская область,Богородская,242,2397,2100,0,1645,102,353,102,1645,12,1735,0,0,8,188,89,1399,21,7,12,11
197,Нижегородская область,Богородская,243,1221,1200,0,970,76,154,76,970,4,1042,0,0,6,69,40,904,10,2,9,2
198,Нижегородская область,Богородская,244,2124,2100,0,1421,66,613,66,1421,4,1483,0,0,4,120,79,1236,17,13,8,6
199,Нижегородская область,Богородская,245,2526,2400,0,1570,12,818,12,1570,9,1573,0,0,16,197,106,1167,39,8,22,18
200,Нижегородская область,Богородская,246,358,300,0,185,83,32,83,185,1,267,0,0,3,15,16,228,2,0,2,1
201,Нижегородская область,Богородская,247,527,500,0,299,98,103,98,299,1,396,0,0,1,21,22,344,3,4,0,1
202,Нижегородская область,Богородская,248,937,900,0,549,149,202,149,549,2,696,0,0,2,59,29,591,7,4,3,1
203,Нижегородская область,Богородская,249,831,800,0,572,40,188,40,572,3,609,0,0,3,27,29,538,5,2,1,4
204,Нижегородская область,Богородская,250,360,350,0,155,131,64,131,155,1,285,0,0,0,7,12,259,2,3,1,1
205,Нижегородская область,Богородская,251,386,350,0,229,67,54,67,229,0,296,0,0,3,21,11,256,3,0,0,2
206,Нижегородская область,Богородская,252,232,200,0,150,29,21,29,150,2,177,0,0,2,11,11,150,2,1,0,0
207,Нижегородская область,Богородская,253,881,900,0,667,102,131,102,667,4,765,0,0,3,27,12,708,2,4,7,2
208,Нижегородская область,Богородская,254,365,350,0,247,26,77,26,247,0,273,0,0,2,28,8,229,4,0,2,0
209,Нижегородская область,Богородская,255,425,400,0,273,42,85,42,273,2,313,0,0,5,26,14,263,2,2,0,1
210,Нижегородская область,Большеболдинская,266,188,200,0,135,22,43,22,135,0,157,0,0,2,12,10,131,1,1,0,0
211,Нижегородская область,Большеболдинская,267,344,355,0,222,63,70,63,222,0,285,0,0,0,9,27,245,0,1,3,0
212,Нижегородская область,Большеболдинская,268,936,990,0,595,90,305,90,595,5,680,0,0,6,83,64,509,6,5,5,2
213,Нижегородская область,Большеболдинская,269,834,890,0,630,80,180,80,630,12,698,0,0,8,76,61,525,10,8,9,1
214,Нижегородская область,Большеболдинская,270,1095,1180,0,841,50,289,50,841,5,886,0,0,5,164,93,600,5,6,6,7
215,Нижегородская область,Большеболдинская,271,1166,1240,0,798,67,375,67,798,9,856,0,0,4,136,92,603,8,10,2,1
216,Нижегородская область,Большеболдинская,272,456,460,0,330,54,76,54,330,0,384,0,0,2,36,33,306,2,5,0,0
217,Нижегородская область,Большеболдинская,273,162,170,0,146,8,16,8,146,0,154,0,0,0,2,11,140,0,0,0,1
218,Нижегородская область,Большеболдинская,274,200,215,0,139,26,50,26,139,0,165,0,0,1,4,11,144,2,3,0,0
219,Нижегородская область,Большеболдинская,275,136,145,0,94,16,35,16,94,0,110,0,0,0,5,8,97,0,0,0,0
220,Нижегородская область,Большеболдинская,276,254,260,0,151,36,73,36,151,1,186,0,0,4,19,23,137,2,1,0,0
221,Нижегородская область,Большеболдинская,277,239,245,0,178,35,32,35,178,0,213,0,0,1,20,15,173,2,1,1,0
222,Нижегородская область,Большеболдинская,278,512,570,0,285,55,230,55,285,6,334,0,0,3,30,43,253,1,4,0,0
223,Нижегородская область,Большеболдинская,279,366,380,0,284,54,42,54,284,0,338,0,0,3,45,57,229,2,2,0,0
224,Нижегородская область,Большеболдинская,280,395,410,0,263,67,80,67,263,4,326,0,0,3,19,30,261,6,7,0,0
225,Нижегородская область,Большеболдинская,281,249,260,0,182,23,55,23,182,0,205,0,0,1,10,20,168,0,3,2,1
